id,subject,microtopic,level,factcheck_verdict,verify_fact,stem_excerpt,keyed_answer,ref,sample,reviewer,decision,fix_note,minutes_spent
MGT-189,management,"Committees and codes — Birla, Narayana Murthy, Kotak",L3,confirmed,Y,Match the committee with its outcome or focus: | List I | List II | |---|---| | A. Cadbury Committee (1992) | 1. UK report defining governance as the system by…,"B. A-1, B-2, C-4, D-3",Cadbury 1992; SEBI Birla 1999; SEBI Narayana Murthy 2003; SEBI Kotak 2017,,,,,
MGT-190,management,Semantic barriers — jargon and terminology,L4,not_flagged,N,[case MGT-CASE-SAMRUDDHI] Episode (a) is primarily an example of:,D. A semantic barrier — technical terms not shared by the receivers,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-191,management,Psychological barriers,L4,not_flagged,N,[case MGT-CASE-SAMRUDDHI] Episode (b) reflects which barrier?,B. Psychological barrier — distrust leading to premature rejection,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-192,management,Communication channels and channel richness,L4,not_flagged,N,"[case MGT-CASE-SAMRUDDHI] For episode (c), which channel is most appropriate according to media richness theory?","B. Face-to-face meetings with the affected staff, followed by written confirmation of the terms",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-193,management,SEBI LODR governance requirements,L4,confirmed,Y,"[case MGT-CASE-ZENITH] What is the minimum number of independent directors Zenith needs, and is it compliant?",C. 6; short by 1,"SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, Reg. 17(1)(b)",,,,,
MGT-194,management,SEBI LODR governance requirements,L4,confirmed,Y,"[case MGT-CASE-ZENITH] Regarding Zenith's audit committee, consider: 1. It satisfies the requirement that at least two-thirds of members be independent 2. It satisfies the minimum si…",C. 2 and 3 only,"SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, Reg. 18(1)",,,,,
MGT-196,management,SEBI LODR governance requirements,L4,confirmed,Y,"[case MGT-CASE-ZENITH] Zenith's Managing Director is invited to join the boards of other listed companies as an independent director. Under LODR, in how many listed entities at most…",C. 3,"SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, Reg. 17A(2); Reg. 26(1)",,,,,
MGT-197,management,Training outcomes and organisational benefit,L4,not_flagged,N,[case MGT-CASE-KALPAVRIKSH] Match the evidence with Kirkpatrick's level: | List I | List II | |---|---| | A. Feedback rating 4.6/5 | 1. Reaction | | B. Pre/post-test score rise | 2. Learn…,"D. A-1, B-2, C-4, D-3",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-198,management,Training outcomes and organisational benefit,L4,not_flagged,N,"[case MGT-CASE-KALPAVRIKSH] Using the Phillips approach, the ROI of the programme is:",B. 37.5%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-199,management,Succession planning and potential appraisal,L4,not_flagged,N,[case MGT-CASE-KALPAVRIKSH] The assessment-centre and job-rotation exercise for high performers is primarily an instance of:,C. Potential appraisal feeding succession planning,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
MGT-200,management,HRD subsystems,L4,not_flagged,N,[case MGT-CASE-KALPAVRIKSH] Pairing each high-potential employee with a senior mentor for long-term career guidance falls mainly under which HRD subsystem?,B. Career planning and development,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
