id,subject,microtopic,level,factcheck_verdict,verify_fact,stem_excerpt,keyed_answer,ref,sample,reviewer,decision,fix_note,minutes_spent
FINA-077,finance,Capital and leverage norms; D-SIBs,L2,confirmed,Y,Consider the following statements about RBI's D-SIB framework: 1. Banks identified as D-SIBs must hold an additional Common Equity Tier 1 surcharge over and ab…,C. 1 and 2 only,RBI Master Circular — Basel III Capital Regulations; RBI D-SIB framework (2014) and leverage ratio guidelines (June 2019),,,,,
FINA-078,finance,Business correspondents,L1,confirmed,Y,Consider the following statements about the Business Correspondent (BC) model: 1. The bank remains fully responsible for the acts and omissions of its BCs. 2.…,B. 1 and 2 only,RBI circulars on financial inclusion — BC/BF model (2006 onwards),,,,,
FINA-079,finance,Business correspondents,L2,confirmed,Y,"**Assertion (A):** Payments banks and small finance banks can use Business Correspondents to extend their reach. **Reason (R):** RBI permits only individuals,…",B. Only A is true; R is a false statement of fact,RBI BC guidelines (2010 revision),,,,,
FINA-080,finance,Certificates of deposit — denomination and maturity,L1,confirmed,Y,"As per RBI directions, certificates of deposit (CDs) issued by scheduled commercial banks have a minimum denomination and maturity of:",D. ₹5 lakh and multiples; maturity 7 days to one year,"RBI (Certificate of Deposit) Directions, 2021",,,,,
FINA-081,finance,Certificates of deposit — denomination and maturity,L2,not_flagged,N,"A bank issues a 182-day CD of face value ₹5 crore at a yield of 7.25% (Actual/365, money-market yield). The issue price is:","C. ₹4,82,55,530",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-082,finance,Certificates of deposit — denomination and maturity,L3,not_flagged,N,A mutual fund buys a fresh 364-day CD (face ₹1 crore) at a yield of 7.60% and sells it after 91 days when the yield for the remaining tenor is 7.15%. Both yiel…,C. 8.50%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-083,finance,Commercial paper — eligibility and net worth,L1,confirmed,Y,Consider the following statements regarding commercial paper (CP) under RBI's 2024 directions on CPs and short-term NCDs: 1. Eligible issuers include companies…,A. 1 and 2 only,"RBI (Commercial Paper and Non-Convertible Debentures of original or initial maturity up to one year) Directions, 2024",,,,,
FINA-084,finance,Commercial paper — eligibility and net worth,L2,not_flagged,N,"A company issues 91-day CP of face value ₹50 crore at a price of ₹98.30 per ₹100. Rating, IPA and stamp-duty costs total ₹6.00 lakh, paid upfront. The effectiv…",B. 7.44%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-085,finance,Commercial paper — eligibility and net worth,L2,not_flagged,N,A 120-day CP is purchased at ₹97.95 per ₹100 of face value. The money-market yield to the investor (Actual/365) is:,C. 6.37%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-087,finance,"Call, notice and term money",L2,not_flagged,N,Bank A lends ₹75 crore to Bank B in the notice money market for 14 days at 6.45%. Interest receivable at maturity (Actual/365) is:,"D. ₹18,55,479",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-089,finance,Cheque Truncation System,L1,not_flagged,N,"In the Cheque Truncation System (CTS), clearing of a cheque is effected by:","B. Electronic transmission of the cheque image and MICR data via the clearing house, while the presenting bank retains the physical instrument",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-090,finance,Cheque Truncation System,L2,confirmed,Y,"Consider the following statements: 1. Under the Positive Pay System, banks enable the facility for all account holders issuing cheques of ₹50,000 and above, an…","B. 1, 2 and 3",RBI circulars: Positive Pay System (Sept 2020); cheque validity (Nov 2011); CTS-2010 standards,,,,,
FINA-091,finance,"Development financial institutions — NABARD, SIDBI, NHB, NaBFID, EXIM",L1,not_flagged,N,Match the institution (List I) with its primary mandate (List II): | List I | List II | |---|---| | P. NABARD | 1. Long-term infrastructure financing and devel…,"B. P-2, Q-3, R-4, S-1",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-093,finance,"Development financial institutions — NABARD, SIDBI, NHB, NaBFID, EXIM",L1,not_flagged,N,**Assertion (A):** Rural Infrastructure Development Fund (RIDF) resources are routed through NABARD to State Governments for rural infrastructure projects. **R…,"A. Both A and R are true, and R correctly explains A",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-094,finance,Export credit and trade finance,L1,not_flagged,N,Which of the following is a POST-shipment export finance facility?,C. Negotiation/discounting of export bills drawn under a letter of credit,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-095,finance,Export credit and trade finance,L2,not_flagged,N,"An exporter forfaits a USD 5,00,000 avalised bill due in 180 days. The forfaiter charges a discount of 6.5% p.a. (Actual/360, straight discount on face) and a…","A. ₹4,07,13,750",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-096,finance,Export credit and trade finance,L3,not_flagged,N,An exporter with annual credit sales of ₹24 crore and a 90-day collection period (360-day year) considers without-recourse export factoring: the factor advance…,A. ₹51.60 lakh,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-097,finance,FBIL benchmark rates,L1,confirmed,Y,"Consider the following statements about Financial Benchmarks India Pvt. Ltd. (FBIL): 1. FBIL is jointly owned by FIMMDA, FEDAI and the Indian Banks' Associatio…",B. 1 and 2 only,RBI Financial Benchmark Administrators (Reserve Bank) Directions; FBIL constitution,,,,,
FINA-098,finance,FBIL benchmark rates,L2,confirmed,Y,"**Assertion (A):** After the cessation of USD LIBOR, the Mumbai Interbank Forward Outright Rate (MIFOR) benchmark was replaced by a modified MIFOR that uses SO…","B. Both A and R are true, and R correctly explains A",FBIL announcements on MMIFOR; RBI LIBOR transition circulars,,,,,
FINA-099,finance,Basel norms and capital adequacy,L4,confirmed,Y,[case FINA-CASE-BANKCAP] The bank's CRAR is closest to:,B. 12.07%,RBI Master Circular — Basel III Capital Regulations; RBI D-SIB framework (2014) and leverage ratio guidelines (June 2019),,,,,
FINA-100,finance,Basel norms and capital adequacy,L4,confirmed,Y,[case FINA-CASE-BANKCAP] The bank's CET1 surplus over its total CET1 requirement (minimum + CCB + D-SIB surcharge) is closest to:,B. ₹56 crore,RBI Master Circular — Basel III Capital Regulations; RBI D-SIB framework (2014) and leverage ratio guidelines (June 2019),,,,,
FINA-101,finance,Capital and leverage norms; D-SIBs,L4,confirmed,Y,"[case FINA-CASE-BANKCAP] With respect to the leverage ratio, the bank:",B. Meets the requirement: leverage ratio 4.15% against 4%,RBI Master Circular — Basel III Capital Regulations; RBI D-SIB framework (2014) and leverage ratio guidelines (June 2019),,,,,
FINA-102,finance,"Asset classification, NPA and divergence disclosure",L4,not_flagged,N,[case FINA-CASE-BANKCAP] The bank's net NPA ratio is closest to:,A. 1.40%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-103,finance,"Asset classification, NPA and divergence disclosure",L4,not_flagged,N,"[case FINA-CASE-BANKCAP] The board sets an internal target provision coverage ratio (specific provisions ÷ GNPA, excluding technical write-offs) of 75%. The additional provision requir…",A. ₹350 crore; CET1 ratio falls to 8.15%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-104,finance,"Bank advances — cash credit, overdraft, bill discounting",L4,not_flagged,N,[case FINA-CASE-WC] The Maximum Permissible Bank Finance under the second method of lending (Tandon Committee) is:,B. ₹270.00 lakh,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-105,finance,"Bank advances — cash credit, overdraft, bill discounting",L4,not_flagged,N,"[case FINA-CASE-WC] On these figures, the drawing power available under the cash-credit limit (before comparing with the sanctioned limit) is:",C. ₹271.50 lakh,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-106,finance,Commercial paper — eligibility and net worth,L4,not_flagged,N,"[case FINA-CASE-WC] The company (net worth and rating eligible) plans to replace part of its cash credit with a 91-day CP of face ₹10 crore issued at ₹98.25, with issue expenses o…",A. Saves about ₹6.07 lakh; effective CP cost 7.77%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-107,finance,Export credit and trade finance,L4,not_flagged,N,[case FINA-CASE-WC] Vindhya also receives a confirmed export order (FOB ₹4 crore). The bank sanctions packing credit with a 10% margin at 8.5% p.a.; the advance is liquidated by e…,"A. ₹6,28,767",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-108,finance,AIF categories and Angel Funds,L1,confirmed,Y,"Under the SEBI (Alternative Investment Funds) Regulations, 2012, an Angel Fund is a sub-category of:",B. Category I AIF — Venture Capital Fund,"SEBI (AIF) Regulations 2012, Reg 3(4)(a) and Chapter III-A (Angel Funds)",,,,,
FINA-109,finance,AIF categories and Angel Funds,L3,confirmed,Y,"Consider the following statements regarding AIFs: 1. Category I and II AIFs may not borrow except to meet temporary funding requirements, within limits specifi…","A. 1, 2 and 3 only","SEBI (AIF) Regulations 2012, Regs 10, 13, 16–18",,,,,
FINA-110,finance,Account Aggregator framework,L2,confirmed,Y,"**Assertion (A):** An Account Aggregator cannot read, store or use for its own purposes the financial information it transmits. **Reason (R):** Under RBI's NBF…","A. Both A and R are true, and R correctly explains A","RBI Master Direction — NBFC-Account Aggregator (Reserve Bank) Directions, 2016",,,,,
FINA-111,finance,Account Aggregator framework,L3,confirmed,Y,Consider the following statements about the Account Aggregator (AA) ecosystem: 1. An AA must be a company registered with the RBI as an NBFC-AA. 2. Entities re…,"C. 1, 2 and 3 only",RBI NBFC-AA Directions 2016; SEBI/IRDAI/PFRDA circulars on AA participation,,,,,
FINA-112,finance,Alternate sources of finance,L2,not_flagged,N,Match the financing source (List I) with its key feature (List II): | List I | List II | |---|---| | P. Venture debt | 1. Asset sold to a financier and taken b…,"D. P-3, Q-1, R-2, S-4",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-113,finance,Alternate sources of finance,L3,not_flagged,N,"A supplier offers credit terms of '2/10, net 45'. A buyer that forgoes the cash discount and pays on day 45 is effectively using trade credit as a source of fi…",B. 21.28%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-114,finance,Anchor investors and lock-in,L2,confirmed,Y,"In a main-board book-built IPO, shares allotted to anchor investors are subject to which lock-in?","C. 50% of shares for 30 days and 50% for 90 days, from the date of allotment","SEBI (Issue of Capital and Disclosure Requirements) Regulations, 2018 — anchor investor provisions (Schedule XIII) and lock-in (Regs 16–17)",,,,,
FINA-115,finance,Anchor investors and lock-in,L3,confirmed,Y,Consider the following statements about anchor investors in a main-board IPO: 1. An anchor investor must apply for at least ₹10 crore. 2. Anchor bidding takes…,"A. 1, 2 and 4 only","SEBI (Issue of Capital and Disclosure Requirements) Regulations, 2018 — anchor investor provisions (Schedule XIII) and lock-in (Regs 16–17)",,,,,
FINA-116,finance,BOT variants and risk allocation,L1,confirmed,Y,"Under the Hybrid Annuity Model (HAM) used for national highway projects, which of the following is correct?","A. Authority pays 40% of bid project cost in construction; developer funds the rest, recovered via annuities; traffic risk stays with authority",NHAI/MoRTH Hybrid Annuity Model framework (2016),,,,,
FINA-117,finance,BOT variants and risk allocation,L2,not_flagged,N,Match the PPP/contract model (List I) with the party bearing TRAFFIC (demand) risk (List II): | List I | List II | |---|---| | P. BOT (Toll) | 1. Private devel…,"A. P-1, Q-2, R-2, S-3",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-118,finance,BOT variants and risk allocation,L3,confirmed,Y,"A HAM highway project has a bid project cost of ₹1,200 crore. The authority provides 40% of the cost as construction support. The developer funds its share wit…",D. ₹216 crore,HAM 40:60 funding structure (MoRTH/NHAI),,,,,
FINA-119,finance,"CBDC, stablecoins and crypto policy",L1,confirmed,Y,The RBI's pilots of the Central Bank Digital Currency (e₹) began in:,D. November 2022 for wholesale (e₹-W) and December 2022 for retail (e₹-R),"RBI press releases, Oct–Nov 2022; RBI Concept Note on CBDC (Oct 2022)",,,,,
FINA-120,finance,"CBDC, stablecoins and crypto policy",L3,confirmed,Y,"Consider the following statements: 1. The Finance Act, 2022 amended the RBI Act, 1934 to include a digital form of bank notes. 2. Retail e₹ earns interest for…","C. 1, 3 and 4 only","Finance Act 2022 (amendments to RBI Act 1934); MoF notification under PMLA, 7 March 2023",,,,,
FINA-121,finance,CPI components and trends,L2,not_flagged,N,Group indices and weights of an illustrative consumer price index: | Group | Weight | Index (last year) | Index (this year) | |---|---:|---:|---:| | Food and b…,B. 5.64%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-122,finance,CPI components and trends,L3,not_flagged,N,Using the same illustrative index: | Group | Weight | Index (last year) | Index (this year) | |---|---:|---:|---:| | Food and beverages | 40 | 190.0 | 205.2 |…,D. 58.5%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-123,finance,CPI components and trends,L3,not_flagged,N,"An index stood at 180.0 (January last year), 183.6 (February last year), 190.8 (January this year) and 191.8 (February this year). Year-on-year inflation in Fe…",A. 4.47%; favourable base effect as last February's 2% jump drops out,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-124,finance,Circuit breakers and trading halts,L2,confirmed,Y,"Under SEBI's index-based market-wide circuit breaker, if the benchmark index falls by 10% at 12:15 pm, trading in all equity and equity-derivative segments is…",D. 45 minutes,"SEBI circular on index-based market-wide circuit breakers (2001, as revised 2013)",,,,,
FINA-125,finance,Circuit breakers and trading halts,L3,confirmed,Y,"The benchmark index closed at 24,380 yesterday. Today it falls to 21,902 at 11:20 am (trading halts, then resumes) and later touches 20,663 at 1:40 pm. With ci…","B. The 15% level (20,723) is breached after 1:00 pm but before 2:00 pm — trading halts for 45 minutes",SEBI MWCB framework — halt durations by trigger and time,,,,,
FINA-126,finance,Clearing corporations and settlement,L2,not_flagged,N,A clearing member's trades in the cash segment on one day (all for T+1 settlement) are: | Side | Security | Quantity | Price (₹) | |---|---:|---:|---:| | Buy |…,"D. Net pay-out (receive) of ₹25,46,500",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-127,finance,Clearing corporations and settlement,L3,not_flagged,N,A client buys shares worth ₹2 crore. The clearing corporation's upfront margin comprises VaR margin of 12.5% and extreme loss margin of 3.5% of position value.…,"B. ₹42,08,000",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-128,finance,Credit rating agencies and sovereign ratings,L1,not_flagged,N,"On the long-term rating scales used by S&P/Fitch and Moody's, the LOWEST investment-grade rating is:",B. BBB− (S&P/Fitch) and Baa3 (Moody's),Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-129,finance,Credit rating agencies and sovereign ratings,L3,confirmed,Y,Consider the following statements: 1. A credit rating agency registered with SEBI must have a minimum net worth of ₹25 crore. 2. A 'D' rating indicates that th…,"D. 1, 2 and 3 only","SEBI (Credit Rating Agencies) Regulations 1999 (as amended 2018), Regs 6 and 22",,,,,
FINA-130,finance,Depositories Act 1996,L2,confirmed,Y,"Match the section of the Depositories Act, 1996 (List I) with its subject (List II): | List I | List II | |---|---| | P. Section 9 | 1. Depository deemed regis…","A. P-2, Q-1, R-4, S-3","Depositories Act 1996, ss.9, 10, 14, 16",,,,,
FINA-133,finance,Digital Public Infrastructure and India Stack,L2,not_flagged,N,Match the India Stack component (List I) with its layer/function (List II): | List I | List II | |---|---| | P. Aadhaar e-KYC | 1. Consent-based sharing of fin…,"B. P-2, Q-3, R-4, S-1",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-134,finance,Dilution and further issue of capital,L3,not_flagged,N,A company announces a rights issue of 2 shares for every 7 held at ₹330. The cum-rights market price is ₹450. The theoretical ex-rights price (TERP) and the va…,D. TERP ₹423.33; value of a rights entitlement ₹93.33,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-135,finance,Dilution and further issue of capital,L3,not_flagged,N,"For the same rights issue (TERP ₹423.33, subscription ₹330), an investor holding 1,400 shares wants neither to invest new cash nor to let her rights lapse. She…",A. 88 shares,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-136,finance,Dilution and further issue of capital,L3,not_flagged,N,"A company's profit attributable to equity holders is ₹120 crore with 10 crore weighted average shares. There are 50,00,000 outstanding employee stock options,…",D. ₹11.80,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-137,finance,FDI caps and sectoral limits,L2,confirmed,Y,Match the sector (List I) with the FDI limit and route (List II) under the consolidated FDI policy: | List I | List II | |---|---| | P. Private sector banking…,"A. P-2, Q-1, R-4, S-3",DPIIT Consolidated FDI Policy (as updated); Press Notes on defence (2020),,,,,
FINA-138,finance,FDI caps and sectoral limits,L3,confirmed,Y,Consider the following statements on India's FDI policy: 1. An entity of a country sharing a land border with India can invest only under the Government route.…,"D. 1, 2 and 3 only",DPIIT Consolidated FDI Policy; Press Note 3 (2020); Press Note 4 (2021),,,,,
FINA-139,finance,FEMA framework and Master Directions,L1,confirmed,Y,"Under Section 13 of FEMA, 1999, a person contravening its provisions is liable to a penalty of:","B. Up to thrice the sum involved (or ₹2 lakh if not quantifiable), plus up to ₹5,000 per day if continuing","FEMA 1999, s.13",,,,,
FINA-140,finance,FEMA framework and Master Directions,L3,confirmed,Y,"Consider the following statements: 1. Current account transactions are freely permitted, subject to reasonable restrictions the Central Government may impose i…","A. 1, 2 and 3 only","FEMA 1999 ss.5, 6, 15; FEM (Non-debt Instruments) Rules 2019; RBI LRS Master Direction",,,,,
FINA-141,finance,FRBM Act targets and fiscal rules,L3,not_flagged,N,Stylised Union Government accounts (₹ lakh crore): revenue receipts 30.2; non-debt capital receipts 0.9; revenue expenditure 35.6 (of which interest 11.3 and g…,C. Fiscal deficit 4.52%; primary deficit 1.09%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-142,finance,FRBM Act targets and fiscal rules,L3,not_flagged,N,"A government's debt is 57.0% of GDP. The effective interest rate on debt is 7.5%, nominal GDP growth is 10.5%, and it runs a primary deficit of 1.2% of GDP. Ne…",A. 56.65%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-144,finance,Finance Commission and devolution criteria,L3,not_flagged,N,A Finance Commission uses the following horizontal-devolution criteria. State X's share in each criterion (computed by the Commission) is given: | Criterion |…,B. 7.282%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-145,finance,Financial Inclusion Index and schemes,L2,confirmed,Y,"The RBI's Financial Inclusion Index combines three sub-indices — Access (weight 35%), Usage (45%) and Quality (20%). If the sub-index scores are Access 78.0, U…",D. 64.05,RBI press release on Financial Inclusion Index (August 2021),,,,,
FINA-146,finance,Financial Inclusion Index and schemes,L3,confirmed,Y,"Consider the following statements: 1. The RBI's FI-Index ranges from 0 to 100 and is constructed without any base year. 2. The FI-Index is published annually,…","D. 1, 2 and 4 only",RBI FI-Index release (2021); MoF notifications on PMJJBY/PMSBY premia (2022) and APY (Aug 2022),,,,,
FINA-147,finance,Fiscal policy — instruments and stance,L2,not_flagged,N,**Assertion (A):** Progressive income taxes and unemployment-linked transfers moderate business-cycle fluctuations without any fresh policy decision. **Reason…,"B. Both A and R are true, and R correctly explains A",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-148,finance,Fiscal policy — instruments and stance,L3,not_flagged,N,"In an open economy the marginal propensity to consume is 0.8, the proportional tax rate 0.25 and the marginal propensity to import 0.1. Government raises spend…","C. ₹1,00,000 crore",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-149,finance,Fund of Funds for Startups,L1,confirmed,Y,Consider the following statements about the Fund of Funds for Startups (FFS): 1. It is operated by SIDBI. 2. It invests directly in DPIIT-recognised startups.…,A. 1 and 3 only,DPIIT Startup India — Fund of Funds for Startups scheme (2016),,,,,
FINA-152,finance,Dilution and further issue of capital,L4,not_flagged,N,"[case FINA-CASE-IPO] Assume allocation norms: QIBs not more than 50% of the net offer; anchor investors up to 60% of the QIB portion, one-third of the anchor portion reserved for d…",A. 59.09%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-153,finance,Dilution and further issue of capital,L4,not_flagged,N,"[case FINA-CASE-IPO] Assume allocation norms: QIBs not more than 50% of the net offer; anchor investors up to 60% of the QIB portion, one-third of the anchor portion reserved for d…",C. 13.28×,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-154,finance,FRBM Act targets and fiscal rules,L4,not_flagged,N,[case FINA-CASE-BUDGET] The fiscal deficit as a percentage of GDP is:,C. 4.44%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-155,finance,FRBM Act targets and fiscal rules,L4,not_flagged,N,[case FINA-CASE-BUDGET] The effective revenue deficit and primary deficit (₹ lakh crore) are:,D. ERD 2.2; PD 3.0,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-156,finance,Finance Commission and devolution criteria,L4,not_flagged,N,[case FINA-CASE-BUDGET] State Y's share of central taxes under the award is closest to:,C. ₹1.1554 lakh crore,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-157,finance,Fiscal policy — instruments and stance,L4,not_flagged,N,[case FINA-CASE-BUDGET] The government reallocates ₹1.0 lakh crore from revenue expenditure to capital expenditure within the same total. If the capital-expenditure multiplier is 2.45…,C. Fiscal deficit unchanged; GDP higher by about ₹1.46 lakh crore; ERD falls by ₹1.0 lakh crore,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-159,finance,DTAA and tax administration bodies,L3,confirmed,Y,"For FY 2024-25, a resident individual's total income of ₹24,00,000 includes ₹6,00,000 earned in Country Z, with which India has no tax treaty; tax of ₹1,50,000…","D. ₹1,28,700","Income-tax Act 1961, s.91 (unilateral relief) — applicable for FY 2024-25",,,,,
FINA-161,finance,Direct vs indirect taxes,L3,not_flagged,N,"Illustrative data (₹ lakh crore): direct taxes rose from 16.6 to 19.1, indirect taxes from 14.8 to 15.9, and nominal GDP from 300 to 330. Which statement is co…",A. Direct-tax buoyancy is 1.51 and indirect-tax buoyancy 0.74; the share of direct taxes rises from 52.9% to 54.6%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINA-162,finance,GST returns and TCS by e-commerce operators,L2,confirmed,Y,Match the GST return (List I) with its purpose (List II): | List I | List II | |---|---| | P. GSTR-1 | 1. Statement of tax collected at source by an e-commerce…,"D. P-2, Q-4, R-1, S-3","CGST Act 2017 ss.37, 39, 44, 52; CGST Rules 59–62, 67, 80",,,,,
FINA-163,finance,GST returns and TCS by e-commerce operators,L3,confirmed,Y,"An e-commerce operator's platform records the following for one seller in a month (values exclusive of GST): intra-State taxable supplies ₹30,00,000, inter-Sta…","D. ₹19,500 (CGST ₹6,750 + SGST ₹6,750 + IGST ₹6,000)",CGST Act 2017 s.52; Notification No. 15/2024–Central Tax (TCS rate 0.5% w.e.f. 10.07.2024),,,,,
FINA-164,finance,"GST — supply, input tax credit, zero-rated, exports",L2,confirmed,Y,"Under Section 17(5) of the CGST Act, input tax credit is AVAILABLE on which of the following, for a manufacturer?",D. GST paid on a goods carriage (truck) used to transport the manufacturer's goods,CGST Act 2017 s.17(5),,,,,
FINA-165,finance,"GST — supply, input tax credit, zero-rated, exports",L3,confirmed,Y,A registered person's output tax and input tax credit for a month are (₹ lakh): | Head | Output tax | ITC available | |---|---:|---:| | IGST | 2.00 | 3.00 | |…,B. Cash ₹2.00 lakh (SGST); CGST credit ₹1.50 lakh carried forward,"CGST Act 2017 ss.49(5), 49A; CGST Rules r.88A",,,,,
FINA-167,finance,"GST — supply, input tax credit, zero-rated, exports",L4,confirmed,Y,[case FINA-CASE-GST] The input tax credit Sutlej can avail for October is:,"C. ₹19,00,000","CGST Act 2017 ss.16, 17(5)",,,,,
FINA-168,finance,"GST — supply, input tax credit, zero-rated, exports",L4,confirmed,Y,"[case FINA-CASE-GST] The maximum refund of unutilised ITC on account of exports under LUT, as per Rule 89(4), is closest to:","B. ₹6,15,385",CGST Act 2017 s.54(3); CGST Rules r.89(4); IGST Act s.16(3),,,,,
FINA-169,finance,"GST — supply, input tax credit, zero-rated, exports",L4,confirmed,Y,[case FINA-CASE-GST] Sutlej is considering exporting on payment of IGST instead of under LUT. Which statement is correct?,B. IGST route: shipping bill is deemed the refund claim for IGST paid; LUT route: unutilised ITC refund is claimed within two years of relevant date,IGST Act s.16; CGST Act 2017 s.54; CGST Rules r.96,,,,,
FINA-170,finance,GST returns and TCS by e-commerce operators,L4,confirmed,Y,"[case FINA-CASE-GST] Sutlej also sells spare parts intra-State through an e-commerce operator: taxable value ₹12,00,000 with returns of ₹1,20,000 in the month. The TCS collected on…","C. ₹5,400; in Sutlej's electronic cash ledger once the operator files GSTR-8 and Sutlej accepts it",CGST Act 2017 s.52; Notification No. 15/2024–Central Tax,,,,,
