id,subject,microtopic,level,factcheck_verdict,verify_fact,stem_excerpt,keyed_answer,ref,sample,reviewer,decision,fix_note,minutes_spent
FINB-084,finance,"Valuation ratios — price to book, price to earnings",L3,not_flagged,N,Four listed peers: | Company | P/E (x) | Expected EPS growth (% p.a.) | |---|---:|---:| | P | 30 | 25 | | Q | 18 | 12 | | R | 24 | 24 | | S | 12 | 6 | Ranked f…,"B. R, P, Q, S",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-085,finance,Options basics and payoff,L4,not_flagged,N,"[case C5-MEERA-HEDGE] What is Meera's net profit or loss if ALPHA50 settles at 22,300 on expiry?","B. Profit of ₹18,000",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-086,finance,Options basics and payoff,L4,not_flagged,N,[case C5-MEERA-HEDGE] What is the maximum loss Meera can suffer on the combined position?,"D. ₹32,000",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-087,finance,Options basics and payoff,L4,not_flagged,N,[case C5-MEERA-HEDGE] At what expiry level of ALPHA50 does Meera break even?,"C. 22,120",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-088,finance,Margining — initial and variation,L4,not_flagged,N,[case C5-MEERA-HEDGE] What total amount must Meera deploy upfront at initiation?,"A. ₹3,42,000",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-089,finance,Swaps — interest rate and currency,L4,not_flagged,N,[case C6-COASTAL-RISK] What is the net swap settlement for the current period?,"D. Bank receives ₹49,58,904",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-090,finance,"Market, credit and operational risk",L4,not_flagged,N,[case C6-COASTAL-RISK] What is the expected credit loss of the loan book?,D. ₹9.78 crore,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-091,finance,"Market, credit and operational risk",L4,confirmed,Y,[case C6-COASTAL-RISK] What is the operational-risk capital charge under the Basic Indicator Approach?,A. ₹58.50 crore,BCBS Basel II — Basic Indicator Approach (para 649),,,,,
FINB-092,finance,Risk identification and mitigation,L4,not_flagged,N,"[case C6-COASTAL-RISK] The risk committee wants to cut expected credit loss most effectively by buying credit protection on one segment. Which segment should it target, and why?","D. Corporate, because it contributes the largest expected loss (₹4.18 crore)",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-093,finance,Treasury bills,L1,not_flagged,N,Consider the following statements about Government of India Treasury bills: 1. Treasury bills are issued at a discount and redeemed at face value. 2. The Gover…,C. 1 and 2 only,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-094,finance,Treasury bills,L2,not_flagged,N,The cut-off yield in a 182-day T-bill auction is 6.80%. The cut-off price per ₹100 face value is:,B. ₹96.7205,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-095,finance,Treasury bills,L3,not_flagged,N,"A treasury buys a 91-day T-bill at ₹98.35 on issue and sells it 30 days later at ₹98.9, after yields fall. Its annualised holding-period return is:",A. 6.80%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-096,finance,NDS-OM and the G-sec auction platform,L1,confirmed,Y,NDS-OM (Negotiated Dealing System – Order Matching) is best described as:,"B. RBI-owned anonymous screen for secondary G-sec trading, settled via CCIL",RBI — NDS-OM framework,,,,,
FINB-097,finance,NDS-OM and the G-sec auction platform,L2,confirmed,Y,"RBI notifies a dated G-sec auction of ₹12,000 crore, reserving the maximum permitted portion for non-competitive bidders. Non-competitive bids total ₹750 crore…",D. ₹1.60 crore,RBI scheme for non-competitive bidding in G-sec auctions,,,,,
FINB-098,finance,NDS-OM and the G-sec auction platform,L3,not_flagged,N,"A multiple-price yield-based auction for a ₹6,000 crore dated security receives these competitive bids (no non-competitive bids): | Bid yield (%) | Amount (₹ c…",A. 7.06%; 43.75%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-099,finance,"Repo, tri-party repo and CROMS",L1,confirmed,Y,Consider the following statements: 1. CROMS is CCIL's anonymous screen-based order-matching platform for market repo in government securities. 2. TREPS (tri-pa…,D. 1 and 2 only,"RBI Repurchase Transactions (Repo) Directions, 2018; CCIL",,,,,
FINB-100,finance,"Repo, tri-party repo and CROMS",L2,not_flagged,N,"A bank borrows ₹100.00 crore in the market repo for 7 days at 6.40%, delivering G-secs with a market value of ₹104.20 crore. The repo interest payable in the s…","D. ₹12,27,397",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-101,finance,"Repo, tri-party repo and CROMS",L3,not_flagged,N,"In a repo, the lender of funds accepts ₹50.00 crore face value of a G-sec quoted at a clean price of ₹97.6 with accrued interest of ₹1.35 per ₹100. A haircut o…",C. ₹48.4855 crore,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-102,finance,"Monetary policy operations — SDF, VRRR, LAF",L2,confirmed,Y,Consider the following statements on RBI's liquidity adjustment facility: 1. The Standing Deposit Facility lets RBI absorb liquidity without providing collater…,A. 1 and 2 only,"RBI Act, 1934 s.17(2A); RBI MPS April 2022",,,,,
FINB-103,finance,"Monetary policy operations — SDF, VRRR, LAF",L3,not_flagged,N,Policy repo is 6% and SDF 5.75% (given). A bank with a ₹500.00 crore surplus for 3 days can either park it in SDF every night or bid in a 3-day VRRR auction wh…,"A. ₹69,863",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-104,finance,"RBI Act 1934 — constitution, note issue, functions",L1,confirmed,Y,"Which section of the RBI Act, 1934 gives the Reserve Bank the sole right to issue bank notes in India?",B. Section 22,"RBI Act, 1934 — s.22",,,,,
FINB-105,finance,"RBI Act 1934 — constitution, note issue, functions",L3,confirmed,Y,"Consider the following statements regarding currency management in India: 1. Under the minimum reserve system, RBI must hold gold and foreign securities worth…",C. 1 and 3 only,"RBI Act, 1934 — ss.22, 33; Coinage Act, 2011",,,,,
FINB-106,finance,"RBI Act 1934 — constitution, note issue, functions",L3,confirmed,Y,"Match the provisions of the RBI Act, 1934 (List I) with their subject (List II): | List I | List II | |---|---| | A. Section 7 | 1. Constitution of the Monetar…","D. A-3, B-4, C-2, D-1","RBI Act, 1934 — ss.7, 17, 42, 45ZB",,,,,
FINB-107,finance,RBI Retail Direct,L1,confirmed,Y,"Under the RBI Retail Direct scheme, an individual investor invests in government securities by opening a:",B. Retail Direct Gilt (RDG) account maintained with RBI,"RBI Retail Direct Scheme, 2021",,,,,
FINB-108,finance,RBI Retail Direct,L2,confirmed,Y,Consider the following statements about RBI Retail Direct: 1. Investors participate in primary auctions of G-secs and T-bills through non-competitive bidding.…,C. 1 and 2 only,"RBI Retail Direct Scheme, 2021 — eligibility",,,,,
FINB-109,finance,"NPCI systems — UPI, IMPS, NEFT, RTGS",L2,confirmed,Y,Match the payment system (List I) with the correct feature (List II): | List I | List II | |---|---| | A. RTGS | 1. Operated by NPCI; per-transaction limit of…,"B. A-2, B-4, C-1, D-3",RBI circulars on RTGS/NEFT; NPCI IMPS/UPI Lite limits (Dec 2024),,,,,
FINB-110,finance,"NPCI systems — UPI, IMPS, NEFT, RTGS",L3,confirmed,Y,"Consider the following statements: 1. NEFT and RTGS are owned and operated by the Reserve Bank of India, not NPCI. 2. NPCI was set up as a not-for-profit compa…",C. 1 and 2 only,"PSS Act, 2007; RBI NEFT/RTGS",,,,,
FINB-111,finance,RBI Payments Vision and the 4Es,L1,confirmed,Y,The core theme of RBI's Payments Vision 2025 is expressed through the '4 Es'. They stand for:,"C. E-Payments for Everyone, Everywhere, Everytime",RBI Payments Vision 2025 (June 2022),,,,,
FINB-112,finance,RBI Payments Vision and the 4Es,L2,confirmed,Y,"Consider the following statements: 1. The anchor goals of Payments Vision 2025 are Integrity, Inclusion, Innovation, Institutionalisation and Internationalisat…",B. 1 and 2 only,RBI Payments Vision 2025; Payment Systems Vision 2019-21,,,,,
FINB-113,finance,Unified Lending Interface,L2,confirmed,Y,Consider the following statements about the Unified Lending Interface (ULI): 1. ULI has been developed by the Reserve Bank Innovation Hub. 2. It was piloted in…,D. 1 and 2 only,RBI statements on PTPFC (2023) and ULI (2024),,,,,
FINB-114,finance,Unified Lending Interface,L3,confirmed,Y,**Assertion (A):** ULI can shorten credit appraisal time for small and rural borrowers such as farmers and MSMEs. **Reason (R):** ULI gives lenders consent-bas…,"A. Both A and R are true, and R is the correct explanation of A",RBI Governor's statements on ULI (Aug 2024),,,,,
FINB-115,finance,Payment banks and differentiated banks,L2,confirmed,Y,Consider the following statements about payments banks: 1. A payments bank may hold a maximum end-of-day balance of ₹2 lakh per individual customer. 2. A payme…,D. 1 and 2 only,"RBI Guidelines for Licensing of Payments Banks (2014), as amended 2021",,,,,
FINB-116,finance,Payment banks and differentiated banks,L3,confirmed,Y,"A payments bank has demand deposit balances of ₹1,200 crore. It holds ₹840 crore in T-bills and SLR-eligible G-secs of up to one-year maturity and ₹310 crore i…",D. Shortfall of ₹60 crore in eligible securities and excess of ₹10 crore in bank deposits,RBI Guidelines for Licensing of Payments Banks (2014) — deployment of funds,,,,,
FINB-117,finance,Priority sector lending and microfinance,L2,confirmed,Y,"A domestic scheduled commercial bank's ANBC is ₹80,000 crore (higher than its CEOBE). Its minimum lending to small and marginal farmers under the PSL direction…","B. ₹8,000 crore",RBI Master Directions — Priority Sector Lending (targets for domestic SCBs),,,,,
FINB-119,finance,Key Fact Statement and fair lending practices,L1,confirmed,Y,"Under RBI's directions of April 2024, a Key Fact Statement (KFS) must be provided to prospective borrowers for:",A. All retail and MSME term loans extended by regulated entities,RBI circular on Key Facts Statement for Loans & Advances (15 Apr 2024),,,,,
FINB-121,finance,"NBFC categories — IFC, Factor, P2P",L1,confirmed,Y,"To be classified as an NBFC–Infrastructure Finance Company (NBFC-IFC), an NBFC must deploy at least what share of its total assets in infrastructure loans?",A. 75%,"RBI Master Direction — NBFC (Scale Based Regulation), NBFC-IFC criteria",,,,,
FINB-123,finance,Scale-based regulation of NBFCs,L2,confirmed,Y,"Under RBI's Scale-Based Regulation of NBFCs, consider: 1. All deposit-taking NBFCs are placed at least in the Middle Layer, irrespective of asset size. 2. A no…",D. 1 and 2 only,RBI SBR framework (Oct 2021); Master Direction — NBFC (SBR) 2023,,,,,
FINB-124,finance,Scale-based regulation of NBFCs,L3,confirmed,Y,"Regarding the Upper Layer (NBFC-UL) under Scale-Based Regulation, consider: 1. The top ten eligible NBFCs by asset size are always placed in the Upper Layer. 2…","A. 1, 2 and 4 only",RBI SBR framework (Oct 2021); Master Direction — NBFC (SBR) 2023,,,,,
FINB-125,finance,"Nostro, vostro and loro accounts",L1,not_flagged,N,An Indian bank maintains a US dollar account with a correspondent bank in New York. From the Indian bank's point of view this account is its:,A. Nostro account,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-126,finance,"Nostro, vostro and loro accounts",L2,confirmed,Y,"Consider the following statements on INR settlement of international trade: 1. Under the Special Rupee Vostro Account (SRVA) mechanism, a partner-country bank'…",B. 1 and 2 only,RBI A.P. (DIR) circular on INR invoicing (July 2022) and later relaxations,,,,,
FINB-127,finance,NRI and OCI investment — repatriation basis,L2,confirmed,Y,"Consider the following statements about NRI accounts under FEMA: 1. Balances in NRE accounts, including interest, are freely repatriable. 2. Funds in NRO accou…",D. 1 and 2 only,"FEMA (Deposit) Regulations, 2016; RBI Master Direction on deposits by non-residents",,,,,
FINB-129,finance,"RBI, SEBI, IRDAI, PFRDA — mandate boundaries",L2,confirmed,Y,Match the activity (List I) with its regulator (List II): | List I | List II | |---|---| | A. Chit funds | 1. SEBI | | B. Nidhi companies | 2. IRDAI | | C. Uni…,"B. A-3, B-4, C-2, D-1","Chit Funds Act, 1982; Companies Act s.406; SEBI Act s.11AA",,,,,
FINB-130,finance,"RBI, SEBI, IRDAI, PFRDA — mandate boundaries",L3,confirmed,Y,"Consider the following statements on regulatory jurisdiction: 1. Housing finance companies are regulated by the RBI, while NHB continues to supervise them. 2.…",B. 1 and 2 only,"Finance (No.2) Act, 2019; RBI Act ss.45U-45W",,,,,
FINB-131,finance,"International bodies — IOSCO, BIS, FATF",L1,confirmed,Y,The Financial Action Task Force (FATF) sets its global anti-money-laundering and counter-terror-financing standards through its:,D. 40 Recommendations,FATF Recommendations,,,,,
FINB-132,finance,"International bodies — IOSCO, BIS, FATF",L2,confirmed,Y,Match the body (List I) with its location and primary role (List II): | List I | List II | |---|---| | A. IOSCO | 1. Basel; the 'central bank for central banks…,"C. A-2, B-1, C-4, D-3","Official charters of IOSCO, BIS, FATF, FSB",,,,,
FINB-133,finance,Treasury bills,L4,not_flagged,N,[case C3-SAHYADRI-TREASURY] What is the annualised yield on the T-bills bought on Wednesday?,B. 5.984%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-134,finance,"Repo, tri-party repo and CROMS",L4,not_flagged,N,"[case C3-SAHYADRI-TREASURY] By lending the Thursday surplus in TREPS instead of SDF, the bank earns additionally:","B. ₹12,329",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-135,finance,"Monetary policy operations — SDF, VRRR, LAF",L4,not_flagged,N,[case C3-SAHYADRI-TREASURY] The overnight cost of the Friday MSF borrowing (for one day) is:,"C. ₹2,56,849",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-136,finance,"Monetary policy operations — SDF, VRRR, LAF",L4,confirmed,Y,"[case C3-SAHYADRI-TREASURY] With reference to the instruments used, consider: 1. Placing funds under the SDF does not require RBI to give the bank any collateral. 2. MSF borrowing is at t…",D. 1 and 2 only,RBI LAF/MSF/SDF framework; CCIL TREPS,,,,,
FINB-137,finance,Scale-based regulation of NBFCs,L4,confirmed,Y,"[case C4-KALPAVRIKSH-NBFC] Under Scale-Based Regulation, Kalpavriksh belongs to the:",A. Middle Layer,RBI SBR framework,,,,,
FINB-138,finance,"NBFC categories — IFC, Factor, P2P",L4,confirmed,Y,"[case C4-KALPAVRIKSH-NBFC] Kalpavriksh wants NBFC-IFC classification. Keeping total assets unchanged, what minimum amount of other assets must be switched into infrastructure loans?",C. ₹92.5 crore,NBFC-IFC criteria,,,,,
FINB-139,finance,Key Fact Statement and fair lending practices,L4,confirmed,Y,[case C4-KALPAVRIKSH-NBFC] How must the late EMI be dealt with under RBI's fair-lending (penal charges) directions?,"A. Levy ₹640 as penal charges, not added to the rate and not capitalised","RBI circular on Fair Lending Practice — Penal Charges in Loan Accounts (Aug 2023, effective 1 Jan 2024)",,,,,
FINB-140,finance,Key Fact Statement and fair lending practices,L4,confirmed,Y,[case C4-KALPAVRIKSH-NBFC] What compensation does the NBFC owe the second borrower for the late release of documents?,"C. ₹80,000","RBI circular on Responsible Lending Conduct — release of property documents (Sep 2023, effective 1 Dec 2023)",,,,,
FINB-141,finance,Inflation control measures,L1,not_flagged,N,Which of the following is a supply-side measure to control food inflation?,C. Stock limits on traders and open-market sale of buffer stocks,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-142,finance,Inflation control measures,L3,confirmed,Y,"Regarding India's flexible inflation-targeting framework under the RBI Act, 1934, consider: 1. The inflation target is set by the Central Government in consult…","C. 1, 2 and 3 only","RBI Act, 1934 — ss.45ZA, 45ZL, 45ZN; Monetary Policy Framework notification",,,,,
FINB-143,finance,Inflation estimates and consequences,L2,not_flagged,N,"The all-India CPI (combined) was 190.4 in June last year, 198.1 in May this year and 199.3 in June this year. Year-on-year CPI inflation for June this year is:",D. 4.67%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-144,finance,Inflation estimates and consequences,L3,not_flagged,N,CPI index values: | | June | July | |---|---:|---:| | Last year | 180.0 | 186.0 | | This year | 189.0 | 190.0 | What is year-on-year inflation for July this ye…,D. 2.15%; base effect from last July's 3.33% monthly jump,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-145,finance,Nominal vs real interest rate,L2,not_flagged,N,A bond yields 9.2% nominal while expected inflation is 5.5%. The real rate using the exact Fisher relation is:,A. 3.507%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-146,finance,Nominal vs real interest rate,L3,not_flagged,N,A depositor in the 30% tax bracket earns 7.5% on a fixed deposit when inflation is 5.4%. Her post-tax real return (exact) is:,C. -0.14%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-147,finance,Non-tax sources of revenue,L2,not_flagged,N,Which of the following are non-tax revenue receipts of the Union Government? 1. Dividends from public sector enterprises and the surplus transferred by the RBI…,C. 1 and 3 only,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-148,finance,Non-tax sources of revenue,L3,not_flagged,N,"Budget extract of a fictional Union Government (₹ crore): | Receipt | Amount | |---|---:| | GST (Centre's share) | 9,00,000 | | Interest receipts | 40,000 | |…","A. ₹3,46,000 crore",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-149,finance,WPI components and trends,L1,confirmed,Y,"In the Wholesale Price Index (base 2011-12), which major group carries the largest weight?",A. Manufactured products,"Office of the Economic Adviser, DPIIT — WPI (2011-12 series)",,,,,
FINB-150,finance,WPI components and trends,L3,not_flagged,N,Year-on-year inflation in the WPI major groups this month is given below. Treat the weights as the effective weights. | Major group | Weight (%) | Group inflat…,B. 3.02%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-153,finance,Private vs social cost-benefit analysis,L1,not_flagged,N,"In social cost-benefit analysis, a 'shadow price' of an input is:","A. Its social opportunity cost, net of taxes, subsidies and other distortions",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-154,finance,Private vs social cost-benefit analysis,L3,not_flagged,N,A plant costing ₹100 crore yields private post-tax cash flows of ₹18 crore a year for 10 years (private NPV at 12% = ₹1.70 crore). For social appraisal: taxes…,B. ₹22.89 crore,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-155,finance,Income-tax — assessment and rectification,L2,confirmed,Y,"Under the Income-tax Act, 1961, an individual files the return for AY 2025-26 on 28 July 2025. The last date for service of a scrutiny notice under section 143…",A. 30 June 2026,"Income-tax Act, 1961 — s.143(2) proviso (applicable to AY 2025-26)",,,,,
FINB-156,finance,Income-tax — assessment and rectification,L3,confirmed,Y,"Under the Income-tax Act, 1961, an assessment order for AY 2022-23 under section 143(3) was passed on 15 December 2023. The assessee files a rectification appl…",A. 31 March 2028; 28 February 2027,"Income-tax Act, 1961 — s.154(7), 154(8)",,,,,
FINB-158,finance,Income-tax — penalties and PAN provisions,L3,confirmed,Y,"Under the Income-tax Act, 1961 (AY 2025-26), an assessee (all income taxable at the maximum marginal rate of 30% plus 4% cess, no surcharge) returned ₹12,00,00…","A. ₹4,99,200","Income-tax Act, 1961 — s.270A(7), (8), (9)",,,,,
FINB-160,finance,Total expense ratio limits and ETFs,L2,not_flagged,N,An open-ended active equity scheme is subject to the following TER slabs (given): | Daily net assets slab | Max TER on that slab | |---|---:| | First ₹500 cror…,B. 2.0104%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-161,finance,PPP models and the project sponsoring authority,L4,confirmed,Y,"[case C7-GHAT-HIGHWAY] Under Option 1, how much equity must the developer bring in?",A. ₹360 crore,HAM Model Concession Agreement,,,,,
FINB-162,finance,PPP models and the project sponsoring authority,L4,confirmed,Y,"[case C7-GHAT-HIGHWAY] Under Option 2, what is the maximum total VGF (central plus sponsoring authority)?",C. ₹960 crore,VGF Scheme (DEA) as revised,,,,,
FINB-163,finance,Private vs social cost-benefit analysis,L4,not_flagged,N,"[case C7-GHAT-HIGHWAY] In cost-benefit terms, what justifies public support (VGF or HAM) for this project?",B. Social returns beat the social discount rate but financial returns miss the hurdle,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-164,finance,InvITs and REITs,L4,confirmed,Y,"[case C7-GHAT-HIGHWAY] After the InvIT acquires the SPV, what is the minimum distribution per unit required each year?",B. ₹10.80,"SEBI (InvIT) Regulations, 2014 — Reg 18 (distribution of NDCF)",,,,,
FINB-165,finance,Inflation control measures,L4,confirmed,Y,"[case C8-INFLATION-REVIEW] What is the position under the RBI Act, 1934?",D. Failure after Q3 (3 quarters above 6%); RBI must report to the Government,RBI Act s.45ZN; Monetary Policy Framework notification,,,,,
FINB-166,finance,Nominal vs real interest rate,L4,not_flagged,N,[case C8-INFLATION-REVIEW] What was the ex-post real policy rate in Q4 (exact Fisher relation)?,A. 0.66%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-167,finance,Inflation estimates and consequences,L4,not_flagged,N,[case C8-INFLATION-REVIEW] Which best explains the gap between CPI and WPI inflation in Q4?,A. CPI includes services and weights food heavily; WPI is mostly manufactures,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
FINB-169,finance,Total expense ratio limits and ETFs,L4,confirmed,Y,"[case C9-ROHAN-NRI] What premium is Rohan paying, and how must he buy the ETF units?",B. 0.82% over iNAV; buy on the exchange — direct AMC deals need over ₹25 crore,SEBI circular on ETFs — direct transactions with AMC (May 2022),,,,,
FINB-170,finance,NRI and OCI investment — repatriation basis,L4,confirmed,Y,"[case C9-ROHAN-NRI] When Rohan redeems/sells both investments, how can the proceeds be taken abroad?","B. Credited to NRE and freely repatriable, as it was a repatriable NRE investment","FEMA (Non-debt Instruments) Rules, 2019; FEMA (Deposit) Regulations, 2016",,,,,
