id,subject,microtopic,level,factcheck_verdict,verify_fact,stem_excerpt,keyed_answer,ref,sample,reviewer,decision,fix_note,minutes_spent
ACC-096,commerce-accountancy,Consolidation — when required,L2,not_flagged,N,"Under Ind AS 110, an investor controls an investee when it has: 1. Power over the investee. 2. Exposure, or rights, to variable returns from its involvement wi…","A. 1, 2 and 3",Ind AS 110 para 7,,,,,
ACC-097,commerce-accountancy,Consolidation — when required,L3,not_flagged,N,"H Ltd acquires 80% of S Ltd for ₹20,00,000 in cash. On that date S Ltd's net assets have a book value of ₹20,00,000 and a fair value (identifiable) of ₹22,00,0…","D. ₹2,40,000","Ind AS 103 paras 19, 32",,,,,
ACC-098,commerce-accountancy,Control of subsidiaries — separate presentation,L1,not_flagged,N,"In consolidated financial statements under Ind AS 110, non-controlling interest is presented:","D. Within equity, separately from the equity of the owners of the parent",Ind AS 110 para 22,,,,,
ACC-099,commerce-accountancy,Control of subsidiaries — separate presentation,L3,not_flagged,N,"Continuing the above: H Ltd acquired 80% of S Ltd when S Ltd's identifiable net assets were ₹22,00,000 at fair value (NCI at proportionate share, ₹4,40,000). I…","D. ₹4,80,000",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-100,commerce-accountancy,Control of subsidiaries — separate presentation,L2,not_flagged,N,"Under Ind AS 110, consider: 1. Profit or loss is attributed to owners of the parent and to NCI, and both amounts are presented. 2. Total comprehensive income i…",C. 1 and 2 only,"Ind AS 110 paras 23, B94",,,,,
ACC-101,commerce-accountancy,ESOP — vesting and exercise conditions,L1,confirmed,Y,"Under the Companies (Share Capital and Debentures) Rules, 2014 and SEBI (SBEB & SE) Regulations, 2021, the minimum period between grant and vesting of employee…",D. One year,"Companies (Share Capital and Debentures) Rules, 2014, Rule 12(6)(a); SEBI (SBEB & SE) Regulations, 2021, Reg. 18",,,,,
ACC-102,commerce-accountancy,ESOP — vesting and exercise conditions,L3,not_flagged,N,"On 1 April 2024 a company grants 100 options each to 500 employees, vesting after 3 years of service. Grant-date fair value is ₹30 per option. At 31 March 2025…","D. ₹4,50,000",Ind AS 102 paras 19–20,,,,,
ACC-103,commerce-accountancy,ESOP — vesting and exercise conditions,L2,not_flagged,N,"Under Ind AS 102 for equity-settled options, consider: 1. If options vest but later lapse unexercised, the expense already recognised is not reversed (a transf…",B. 1 and 2 only,Ind AS 102 paras 16–23,,,,,
ACC-104,commerce-accountancy,ESOP valuation methods,L1,not_flagged,N,The intrinsic value of an employee stock option is:,D. The excess of the market price of the share over the exercise price,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-105,commerce-accountancy,ESOP valuation methods,L2,not_flagged,N,"10,000 options are granted at an exercise price of ₹150 when the share price is ₹200. The Black-Scholes fair value is ₹72 per option; vesting period 4 years, a…","D. ₹1,80,000",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-106,commerce-accountancy,ESOP valuation methods,L3,not_flagged,N,Which of the following is NOT an input to the Black-Scholes value of a single employee option under Ind AS 102?,C. Expected rate of employee attrition before vesting,"Ind AS 102 paras 19, B6",,,,,
ACC-107,commerce-accountancy,Sweat equity,L1,confirmed,Y,"Under Section 2(88) of the Companies Act, 2013, sweat equity shares are shares issued by a company to its directors or employees:","A. At a discount or for non-cash consideration, for know-how, IPR or value additions","Companies Act, 2013 ss.2(88), 54",,,,,
ACC-108,commerce-accountancy,Sweat equity,L2,confirmed,Y,Regarding sweat equity shares under Section 54 and Rule 8 of the Share Capital Rules: 1. The issue must be authorised by a special resolution of the company. 2…,D. 1 and 2 only,"Companies Act s.54; Companies (Share Capital and Debentures) Rules, 2014, Rule 8",,,,,
ACC-109,commerce-accountancy,Sweat equity,L3,not_flagged,N,"A company issues 10,000 sweat equity shares of ₹10 each to its technical director, without cash, in recognition of services. The fair value per share determine…","C. ₹7,50,000",Rule 8(13) Share Capital Rules; Ind AS 102,,,,,
ACC-110,commerce-accountancy,Journal entries for share issues,L2,not_flagged,N,"A company offered 1,00,000 equity shares of ₹10 each at a premium of ₹2, payable ₹3 on application and ₹4 (including premium) on allotment. Applications were r…","D. ₹2,50,000",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-111,commerce-accountancy,Journal entries for share issues,L3,not_flagged,N,"Shares of ₹10 each were issued at a premium of ₹2: ₹3 on application, ₹5 on allotment (including premium) and ₹4 on first and final call. A holder of 400 share…",C. ₹300,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-112,commerce-accountancy,Issue at premium; securities premium reserve,L1,confirmed,Y,"Under Section 52 of the Companies Act, 2013, securities premium can NOT be applied for:",D. Payment of dividend to equity shareholders,"Companies Act, 2013 s.52(2)",,,,,
ACC-113,commerce-accountancy,Issue at premium; securities premium reserve,L3,confirmed,Y,"Securities premium of Ketan Ltd for FY 2025-26: | Event | ₹ | |---|---:| | Opening balance | 10,00,000 | | Issue of 50,000 shares at a premium of ₹15 | 7,50,00…","D. ₹11,30,000","Companies Act, 2013 s.52(2)",,,,,
ACC-114,commerce-accountancy,Calls in advance and calls in arrears,L1,confirmed,Y,"Where a company's articles adopt Table F of Schedule I, the maximum rates of interest on calls in arrears (charged by the company) and on calls in advance (pai…",C. 10% p.a. and 12% p.a.,"Companies Act, 2013 Schedule I, Table F, regulations 13(ii) and 18(b)",,,,,
ACC-115,commerce-accountancy,Calls in advance and calls in arrears,L2,confirmed,Y,"In a balance sheet under Schedule III (Division I), calls in arrears and calls in advance are shown respectively as:",B. Deducted from subscribed capital; shown under 'Other current liabilities',Schedule III Division I; ICAI Guidance Note on Schedule III,,,,,
ACC-116,commerce-accountancy,Calls in advance and calls in arrears,L3,not_flagged,N,"A company (Table F rates) made the first call of ₹3 per share on 1 July 2025 and the final call of ₹2 per share on 1 October 2025. Mira, holding 500 shares, pa…",B. Receivable ₹75; payable ₹18,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-117,commerce-accountancy,Rights issue — ex-right price and value of right,L2,not_flagged,N,A company makes a rights issue of 1 share for every 4 held at ₹130. The cum-right market price is ₹180. The theoretical value of a right per EXISTING share is:,D. ₹10,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-118,commerce-accountancy,Rights issue — ex-right price and value of right,L3,not_flagged,N,"Continuing the rights issue above (1 for 4 at ₹130; cum-right fair value ₹180; TERP ₹170), last year's reported basic EPS was ₹12. Under Ind AS 33 / AS 20, las…",B. ₹11.33,"Ind AS 33 para 27, A2; AS 20",,,,,
ACC-119,commerce-accountancy,Rights issue — offer period and procedure,L1,confirmed,Y,"Under Section 62(1)(a)(i) of the Companies Act, 2013, a rights offer to existing equity shareholders must be open for:",C. Not less than 15 days and not more than 30 days from the offer date,"Companies Act, 2013 s.62(1)(a)(i)",,,,,
ACC-120,commerce-accountancy,Rights issue — offer period and procedure,L2,confirmed,Y,"Regarding a rights issue under Section 62(1)(a): 1. Unless the articles provide otherwise, the offer includes a right to renounce the shares in favour of any o…","B. 1, 2 and 3","Companies Act, 2013 s.62(1)(a)",,,,,
ACC-121,commerce-accountancy,Bonus issue — effect on shareholders and entity,L2,not_flagged,N,A company makes a 1-for-1 bonus issue of fully paid equity shares out of free reserves. Consider: 1. Total shareholders' funds of the company are unchanged. 2.…,"D. 1, 2 and 3",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-122,commerce-accountancy,Bonus issue — effect on shareholders and entity,L3,confirmed,Y,"Tulsi Ltd has 2,00,000 fully paid equity shares of ₹10 each. Reserves: securities premium ₹1,20,000, general reserve ₹6,00,000, revaluation reserve ₹2,00,000.…","C. ₹2,20,000","Companies Act, 2013 s.63(1)",,,,,
ACC-123,commerce-accountancy,Buy-back — conditions and section 68,L1,confirmed,Y,"Under Section 68 of the Companies Act, 2013, a buy-back authorised by a special resolution cannot exceed:",C. 25% of the aggregate of paid-up capital and free reserves,"Companies Act, 2013 s.68(2)",,,,,
ACC-125,commerce-accountancy,Buy-back — conditions and section 68,L2,confirmed,Y,"With reference to buy-back of shares: 1. Where shares are bought back out of free reserves or securities premium, a sum equal to the nominal value of shares bo…","D. 1, 2 and 3","Companies Act, 2013 ss.68(2), 68(4), 69",,,,,
ACC-126,commerce-accountancy,Redemption of preference shares,L2,confirmed,Y,"A company redeems 50,000 preference shares of ₹100 each at a premium of 10%. For this purpose it issues equity shares of face value ₹20,00,000 at par. The amou…","C. ₹30,00,000","Companies Act, 2013 s.55(2)(c)",,,,,
ACC-127,commerce-accountancy,Redemption of preference shares,L3,confirmed,Y,"A company must redeem preference shares of ₹10,00,000 at par. It has a general reserve of ₹6,00,000 (the board wishes to retain ₹2,00,000 of it) and securities…","B. 60,000 shares","Companies Act, 2013 s.55(2)",,,,,
ACC-128,commerce-accountancy,Redemption of preference shares,L1,confirmed,Y,"Under Section 55 of the Companies Act, 2013, a company (other than one engaged in infrastructure projects) may issue preference shares that are:",D. Redeemable within a period not exceeding 20 years from issue,"Companies Act, 2013 s.55(1)–(2); Rule 10 Share Capital Rules",,,,,
ACC-129,commerce-accountancy,Debentures — features and classification,L1,not_flagged,N,"A company issues debentures of ₹100 each at ₹95, redeemable at ₹110. At the time of issue, the amount debited to 'Loss on issue of debentures' per debenture is:",C. ₹15,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-130,commerce-accountancy,Debentures — features and classification,L2,not_flagged,N,"10,000 debentures of ₹100 each are issued at a 5% discount, redeemable at a 10% premium after 5 years in one lot. Under the equal-instalment (straight-line) wr…","A. ₹30,000",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-131,commerce-accountancy,Debentures — features and classification,L2,confirmed,Y,Regarding the Debenture Redemption Reserve (DRR) under Rule 18(7) of the Share Capital and Debentures Rules (as amended in 2019): 1. Listed companies are not r…,A. 1 and 2 only,"Companies Act s.71(4); Companies (Share Capital and Debentures) Rules, 2014, Rule 18(7) as amended 16-08-2019",,,,,
ACC-132,commerce-accountancy,Amalgamation and internal reconstruction,L3,not_flagged,N,"Under a scheme of amalgamation (AS 14, purchase method), Big Ltd will issue 3 equity shares of ₹10 each at ₹15 for every 2 shares held in Small Ltd (50,000 sha…","A. ₹12,25,000",AS 14 para 3(g),,,,,
ACC-133,commerce-accountancy,Amalgamation and internal reconstruction,L2,not_flagged,N,For an amalgamation to be in the nature of merger under AS 14: 1. Shareholders holding not less than 90% of the face value of the transferor's equity shares (o…,D. 1 and 3 only,AS 14 para 3(e),,,,,
ACC-134,commerce-accountancy,Amalgamation and internal reconstruction,L3,not_flagged,N,"Under internal reconstruction, 1,00,000 fully paid equity shares of ₹10 each are reduced to ₹4 each (fully paid). The amount is used to write off the debit bal…","A. ₹50,000",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-135,commerce-accountancy,"Partnership accounts — deed absent, profit sharing, current account",L1,confirmed,Y,"In the absence of a partnership deed, under the Indian Partnership Act, 1932, a partner who advances a loan to the firm is entitled to interest at:",C. 6% per annum,"Indian Partnership Act, 1932 s.13(d)",,,,,
ACC-136,commerce-accountancy,"Partnership accounts — deed absent, profit sharing, current account",L3,not_flagged,N,"A, B and C share profits 3:2:1. C is guaranteed a minimum profit of ₹60,000; any deficiency is to be borne by A alone. The firm's profit for the year is ₹2,70,…","D. ₹1,20,000",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-137,commerce-accountancy,"Partnership accounts — deed absent, profit sharing, current account",L2,not_flagged,N,"A partner withdraws ₹6,000 at the beginning of each quarter of the financial year. Interest on drawings is charged at 10% p.a. Interest on drawings for the yea…","C. ₹1,500",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-138,commerce-accountancy,"Partnership accounts — deed absent, profit sharing, current account",L4,confirmed,Y,[case ACC-C6-ARJUN] Interest payable to Arjun on his loan for FY 2025-26 is:,"C. ₹6,000","Indian Partnership Act, 1932 s.13(d)",,,,,
ACC-139,commerce-accountancy,"Partnership accounts — deed absent, profit sharing, current account",L4,not_flagged,N,[case ACC-C6-ARJUN] Bela's share of profit for FY 2025-26 is:,"B. ₹90,000",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-140,commerce-accountancy,"Partnership accounts — deed absent, profit sharing, current account",L4,not_flagged,N,"[case ACC-C6-ARJUN] From 1 April 2026 they sign a deed: interest on (fixed) capital at 10% p.a., salary to Bela ₹60,000 a year, and profits in the ratio 3:2. If FY 2026-27 profit…","B. ₹1,46,000",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-141,commerce-accountancy,"Partnership accounts — deed absent, profit sharing, current account",L4,not_flagged,N,"[case ACC-C6-ARJUN] Under the deed from 1 April 2026 the firm maintains fixed capital accounts. Consider: 1. Interest on capital, Bela's salary and shares of profit are credited t…",B. 1 and 3 only,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-143,commerce-accountancy,Schedule III — Balance Sheet heads and sub-heads,L3,not_flagged,N,"At 31 March 2026 a term loan of ₹60.00 lakh is outstanding, repayable in 12 equal half-yearly instalments of ₹5.00 lakh starting 30 September 2026. Interest ac…",B. ₹50.00 lakh,Schedule III — current/non-current classification,,,,,
ACC-144,commerce-accountancy,Schedule III — Balance Sheet heads and sub-heads,L4,not_flagged,N,[case ACC-C7-MERIDIAN] 'Reserves and surplus' in the balance sheet amounts to:,"D. ₹30,20,000",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-145,commerce-accountancy,Schedule III — Balance Sheet heads and sub-heads,L4,not_flagged,N,[case ACC-C7-MERIDIAN] Share capital (subscribed and paid-up) shown on the face of the balance sheet is:,"C. ₹49,60,000",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-146,commerce-accountancy,Schedule III — Balance Sheet heads and sub-heads,L4,confirmed,Y,"[case ACC-C7-MERIDIAN] Applying Schedule III as amended in 2021 (current maturities of long-term borrowings are shown under 'Short-term borrowings'), 'Other current liabilities' amou…","A. ₹1,50,000",Schedule III Division I (amended 2021),,,,,
ACC-147,commerce-accountancy,Schedule III — Balance Sheet heads and sub-heads,L4,not_flagged,N,[case ACC-C7-MERIDIAN] Total current liabilities are:,"B. ₹14,90,000",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-148,commerce-accountancy,Statement of Profit and Loss; exceptional items,L2,confirmed,Y,"Under Schedule III (Division I), the correct sequence in the statement of profit and loss is:",A. Before exceptional & extraordinary items and tax → Exceptional → Extraordinary → Profit before tax,"Schedule III Division I, Part II",,,,,
ACC-149,commerce-accountancy,Statement of Profit and Loss; exceptional items,L3,not_flagged,N,"Extracts for Pallav Ltd (FY 2025-26): | Item | ₹ | |---|---:| | Sales invoiced, inclusive of GST at 18% | 94,40,000 | | Interest income | 2,00,000 | | Cost of…","C. ₹13,00,000",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-150,commerce-accountancy,Liquidity ratios — current and quick,L2,not_flagged,N,"A firm's current ratio is 2.5 and quick ratio 1.5. Current liabilities are ₹4,00,000. With no prepaid expenses, its inventory is:","A. ₹4,00,000",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-151,commerce-accountancy,Liquidity ratios — current and quick,L3,not_flagged,N,A company's current ratio is 2:1 before each of the following independent transactions. Which of them INCREASE the current ratio? 1. Payment of trade payables…,C. 1 and 4 only,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-152,commerce-accountancy,"Turnover ratios — receivables, working capital, inventory",L3,not_flagged,N,"Credit sales for the year are ₹36,00,000 and cash sales ₹9,00,000. Trade receivables were ₹2,80,000 at the start and ₹3,20,000 at the end of the year. Using a…",A. 30 days,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-153,commerce-accountancy,"Turnover ratios — receivables, working capital, inventory",L2,not_flagged,N,"Sales are ₹24,00,000 with a gross profit of 25% on sales. Opening inventory is ₹2,20,000 and closing inventory ₹2,60,000. The inventory turnover ratio is:",B. 7.50 times,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-154,commerce-accountancy,"Turnover ratios — receivables, working capital, inventory",L2,not_flagged,N,"Revenue from operations is ₹30,00,000, current assets ₹10,00,000 and current liabilities ₹4,00,000. The working capital turnover ratio is:",C. 5.0 times,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-155,commerce-accountancy,"Profitability ratios — GP, NP, EBIT margin, ROE, ROCE",L3,not_flagged,N,"Profit after tax is ₹6,00,000 (tax rate 25%); interest on 10% debentures is ₹2,00,000. Shareholders' funds are ₹30,00,000 and debentures ₹20,00,000. Return on…",C. 20%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-156,commerce-accountancy,"Profitability ratios — GP, NP, EBIT margin, ROE, ROCE",L3,not_flagged,N,"Sales are ₹60,00,000, gross profit ratio 30%, operating expenses ₹9,00,000, interest ₹1,20,000 and tax rate 25%. The net profit ratio (after tax) is:",A. 9.75%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-157,commerce-accountancy,Leverage ratios — debt-equity and capital gearing,L3,not_flagged,N,"A company has equity share capital and reserves (equity shareholders' funds) of ₹25,00,000, 10% preference share capital of ₹5,00,000 and 12% debentures of ₹20…",C. 1.00,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-158,commerce-accountancy,"Coverage ratios — interest, DSCR, asset coverage",L3,not_flagged,N,"For a year: profit after tax ₹12,00,000, depreciation ₹3,00,000, interest on term loan ₹2,40,000, term-loan principal instalment ₹6,00,000. The debt service co…",B. 2.07,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-159,commerce-accountancy,"Coverage ratios — interest, DSCR, asset coverage",L2,not_flagged,N,"Profit after tax is ₹7,50,000 (tax 25%), interest ₹2,50,000 and depreciation ₹2,50,000. The interest coverage ratio (EBIT basis) is:",C. 5.0 times,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-160,commerce-accountancy,"Market ratios — EPS, book value per share, dividend yield, P/E",L3,not_flagged,N,"PAT is ₹50,00,000; preference dividend ₹5,00,000; 10,00,000 equity shares outstanding; market price ₹90; dividend per equity share ₹1.8. The price-earnings rat…",D. 20 times,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-161,commerce-accountancy,"Market ratios — EPS, book value per share, dividend yield, P/E",L2,not_flagged,N,"Equity share capital (10 lakh shares of ₹10) is ₹1,00,00,000, reserves and surplus ₹2,40,00,000, and preference share capital ₹50,00,000. Book value per equity…",B. ₹34,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-162,commerce-accountancy,Limitations of ratio analysis,L1,not_flagged,N,Which of the following is a recognised limitation of ratio analysis?,B. Ratios based on historical-cost statements ignore changes in price levels,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-163,commerce-accountancy,Cash conversion cycle,L3,not_flagged,N,"Using average balances and a 360-day year: | Item | ₹ | |---|---:| | Average inventory | 3,00,000 | | Cost of goods sold | 18,00,000 | | Average trade receivab…",B. 90 days,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-164,commerce-accountancy,Fund flow — sources and applications,L3,not_flagged,N,"The credit balance of the statement of profit and loss increased by ₹4,00,000 after transferring ₹1,00,000 to general reserve. The year's expenses include depr…","D. ₹6,10,000",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-165,commerce-accountancy,Limitations of fund flow,L3,not_flagged,N,"Consider the following statements about the fund flow statement (working-capital concept of funds): 1. It does not reveal changes in the cash position, since c…",C. 1 and 3 only,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-166,commerce-accountancy,Statement of changes in working capital,L3,not_flagged,N,"Current items of a company (₹): | Item | 31-3-2025 | 31-3-2026 | |---|---:|---:| | Inventory | 3,00,000 | 3,60,000 | | Trade receivables | 2,50,000 | 2,20,000…","D. Increase in working capital of ₹15,000",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-167,commerce-accountancy,AS 3 — cash flow classification,L1,not_flagged,N,"Under AS 3, interest paid by a manufacturing company (not a financial enterprise) is classified as a cash flow from:",B. Financing activities,AS 3 paras 30–33,,,,,
ACC-168,commerce-accountancy,AS 3 — cash flow classification,L2,not_flagged,N,Match each item with its treatment in a cash flow statement of a manufacturing company: | | List I | | List II | |---|---|---|---| | A | Purchase of a patent f…,"B. A-2, B-4, C-1, D-3",AS 3 / Ind AS 7 paras 43–44,,,,,
ACC-169,commerce-accountancy,"Operating, investing and financing classification",L3,confirmed,Y,"Under Ind AS 7 as notified in India, consider: 1. For a manufacturing company, interest paid is classified as a financing activity. 2. For a bank, interest rec…",B. 1 and 2 only,Ind AS 7 paras 33–34 (Indian carve-out),,,,,
ACC-170,commerce-accountancy,Cash and cash equivalents — the three-month test,L2,not_flagged,N,Which of the following are cash and cash equivalents at the reporting date? 1. A treasury bill purchased 20 days ago with 75 days to maturity at purchase. 2. A…,A. 1 and 4 only,AS 3 para 6; Ind AS 7 paras 7–8,,,,,
ACC-171,commerce-accountancy,Ind AS 7 — statement of cash flows,L3,confirmed,Y,"A manufacturing company reports (Ind AS 7, indirect method): | Item | ₹ | |---|---:| | Profit before tax | 8,00,000 | | Depreciation | 1,50,000 | | Loss on sal…","D. ₹7,65,000","Ind AS 7 paras 18–20, 33 (Indian version)",,,,,
ACC-172,commerce-accountancy,Direct vs indirect method,L3,not_flagged,N,"Total sales are ₹50,00,000, of which 80% are on credit. Trade receivables rose from ₹6,00,000 to ₹7,50,000 after writing off bad debts of ₹20,000. Under the di…","C. ₹48,30,000",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-173,commerce-accountancy,Liquidity ratios — current and quick,L4,not_flagged,N,"[case ACC-C8-SHARDA] Treating inventories and prepaid expenses as non-quick assets, the quick (acid-test) ratio is:",D. 1.00,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-174,commerce-accountancy,Leverage ratios — debt-equity and capital gearing,L4,not_flagged,N,[case ACC-C8-SHARDA] The debt-equity ratio is:,A. 0.67,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-175,commerce-accountancy,"Turnover ratios — receivables, working capital, inventory",L4,not_flagged,N,[case ACC-C8-SHARDA] The inventory holding period is:,D. 32 days,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-176,commerce-accountancy,"Profitability ratios — GP, NP, EBIT margin, ROE, ROCE",L4,not_flagged,N,[case ACC-C8-SHARDA] Return on capital employed (pre-tax; capital employed = shareholders' funds + total borrowings) is:,C. 20.67%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-178,commerce-accountancy,"Operating, investing and financing classification",L4,not_flagged,N,"[case ACC-C9-TIRUPATI] Cash paid for purchase of property, plant and equipment is:","B. ₹3,60,000",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-179,commerce-accountancy,"Operating, investing and financing classification",L4,not_flagged,N,[case ACC-C9-TIRUPATI] Net cash used in investing activities is:,"A. ₹2,45,000 (outflow)",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ACC-180,commerce-accountancy,Ind AS 7 — statement of cash flows,L4,confirmed,Y,[case ACC-C9-TIRUPATI] Net cash from (used in) financing activities is:,"D. ₹1,40,000 (outflow)","Ind AS 7 paras 17, 33–34",,,,,
