id,subject,microtopic,level,factcheck_verdict,verify_fact,stem_excerpt,keyed_answer,ref,sample,reviewer,decision,fix_note,minutes_spent
ECO-090,economics,Equilibrium in goods and money markets,L4,not_flagged,N,"[case ECO-ISLM-CASE-D] **Q.** Instead of the fiscal change, the central bank raises the nominal money supply by 180 (P stays 1.2). The new equilibrium is:","D. Y = ₹3,320 crore, r = 3.4%",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-092,economics,Money supply measures M1 to M4,L4,confirmed,Y,[case ECO-MONEY-CASE-E] **Q.** Narrow money (M1) is:,C. ₹55.5 lakh crore,"RBI monetary aggregates (Second Working Group on Money Supply definitions: M0, M1, M2, M3, M4).",,,,,
ECO-093,economics,Money supply measures M1 to M4,L4,confirmed,Y,[case ECO-MONEY-CASE-E] **Q.** Broad money (M3) is:,B. ₹165.5 lakh crore,"RBI monetary aggregates (Second Working Group on Money Supply definitions: M0, M1, M2, M3, M4).",,,,,
ECO-094,economics,Money multiplier,L4,not_flagged,N,[case ECO-MONEY-CASE-E] **Q.** The broad-money multiplier (M3 ÷ M0) is approximately:,A. 4.09,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-095,economics,"Bandwagon, snob and Veblen effects",L1,not_flagged,N,A good whose demand rises as its price rises because consumers value it for conspicuous display of wealth exhibits:,A. The Veblen effect,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-096,economics,Law of demand and exceptional demand,L1,not_flagged,N,Which feature distinguishes a Giffen good from other exceptions to the law of demand?,B. It is an inferior good whose income effect outweighs the substitution effect,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-097,economics,Perfect competition,L1,not_flagged,N,For a firm under perfect competition:,"A. Average revenue, marginal revenue and price are all equal",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-098,economics,Monopoly,L1,not_flagged,N,A profit-maximising monopolist with positive marginal cost always produces where:,"A. Demand is price-elastic (|e| > 1), because MR = MC > 0",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-099,economics,Kinked demand curve and price rigidity,L1,not_flagged,N,Sweezy's kinked demand curve model explains:,D. Price rigidity in oligopoly: rivals match price cuts but not price rises,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-100,economics,Monopolistic competition and product differentiation,L1,not_flagged,N,"In long-run equilibrium under monopolistic competition, each firm:",B. Earns only normal profit and operates with excess capacity,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-101,economics,Consumer surplus and producer surplus,L1,not_flagged,N,Consumer surplus is:,C. The excess of willingness to pay over the price actually paid,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-102,economics,Law of supply and market equilibrium,L1,not_flagged,N,"A rise in the price of a good, other things constant, leads to:",A. An extension of supply along the same supply curve,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-103,economics,Price and income elasticity of demand,L1,not_flagged,N,A negative income elasticity of demand indicates that the good is:,C. An inferior good,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-104,economics,Equilibrium from demand and supply functions,L2,not_flagged,N,Demand and supply functions are Qd = 100 − 2P and Qs = −20 + 4P. Equilibrium price and quantity are:,"B. P = ₹20, Q = 60 units",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-105,economics,Price and income elasticity of demand,L2,not_flagged,N,"When the price of a good rises from ₹10 to ₹12, quantity demanded falls from 100 to 80 units. The arc (mid-point) price elasticity of demand, in absolute value…",C. 1.22,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-106,economics,Price and income elasticity of demand,L2,not_flagged,N,"When monthly income rises from ₹40,000 to ₹50,000, a household's purchase of a good rises from 20 to 23 units. Using initial values as base, the income elastic…",B. 0.6; normal good — necessity,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-107,economics,Price and income elasticity of demand,L2,not_flagged,N,"The price of tea rises by 10% and, other things equal, the quantity of coffee demanded rises by 6%. The cross elasticity and the relationship are:",A. +0.6; substitutes,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-108,economics,Price and income elasticity of demand,L2,not_flagged,N,"Price elasticity of demand is 1.5 (absolute) and is assumed constant over the range. If the firm cuts price by 10%, total revenue changes by:",B. +3.5%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-109,economics,Consumer surplus and producer surplus,L2,not_flagged,N,Inverse demand is P = 50 − 0.5Q and the market price is ₹20. Consumer surplus is:,C. ₹900,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-110,economics,Consumer surplus and producer surplus,L2,not_flagged,N,Inverse supply is P = 10 + 0.25Q and the market price is ₹20. Producer surplus is:,A. ₹200,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-111,economics,Tax incidence and elasticity,L2,not_flagged,N,"At the equilibrium, price elasticity of demand is 0.5 and of supply is 1.5 (absolute values). A specific tax of ₹8 per unit is levied on sellers. The part born…",C. ₹6 per unit,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-112,economics,Perfect competition,L2,not_flagged,N,"A competitive firm faces a market price of ₹20. At its best output of 100 units, AVC is ₹22; total fixed cost is ₹1,000. In the short run the firm should:","D. Shut down — its loss is limited to fixed cost of ₹1,000",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-113,economics,Monopoly,L2,not_flagged,N,A monopolist faces P = 100 − 2Q and has constant marginal cost of ₹20. Profit-maximising output and price are:,"B. Q = 20, P = ₹60",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-114,economics,Monopoly,L2,not_flagged,N,A profit-maximising monopolist charges ₹60 with marginal cost of ₹20. The absolute price elasticity of demand at this point is:,C. 1.5,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-115,economics,Cournot's oligopoly model,L2,not_flagged,N,"Two identical firms produce a homogeneous good with zero cost. Market demand is P = 120 − Q. In the Cournot–Nash equilibrium, total output and price are:","D. Q = 80, P = ₹40",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-116,economics,"Bandwagon, snob and Veblen effects",L2,not_flagged,N,"When a bandwagon effect is present, the market demand curve compared with the horizontal sum of individual demand curves (drawn assuming others' purchases fixe…",A. More elastic,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-117,economics,Law of supply and market equilibrium,L2,not_flagged,N,Price rises from ₹40 to ₹44 and quantity supplied rises from 200 to 230 units. Price elasticity of supply (initial base) is:,D. 1.5,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-118,economics,Tax incidence and elasticity,L3,not_flagged,N,Qd = 120 − 2P and Qs = −30 + 3P (P = price received by sellers). A specific tax of ₹5 per unit is imposed on sellers. The new price paid by consumers and quant…,D. ₹33; 54 units,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-119,economics,Tax incidence and elasticity,L3,not_flagged,N,"In the previous market (Qd = 120 − 2P, Qs = −30 + 3P, specific tax ₹5), the deadweight loss of the tax is:",D. ₹15,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-120,economics,Consumer surplus and producer surplus,L3,not_flagged,N,Demand is Q = 100 − P. Price rises from ₹20 to ₹30. Consumer surplus falls by:,C. ₹750,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-121,economics,Monopoly,L3,not_flagged,N,"Market demand is P = 100 − Q and marginal cost is constant at ₹20. Compared with perfect competition, the deadweight loss under a single-price monopoly is:",D. ₹800,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-122,economics,Perfect competition,L3,not_flagged,N,"Each firm in a perfectly competitive industry has TC = 100 + 4q + q² (identical firms, free entry). Market demand is Q = 1,000 − 20P. In long-run equilibrium t…",D. 52,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-123,economics,Kinked demand curve and price rigidity,L3,not_flagged,N,"An oligopolist's demand curve has a kink at Q = 20, P = ₹60. Above the kink demand is P = 80 − Q; below it demand is P = 110 − 2.5Q. The firm will keep its pri…",C. ₹10 and ₹40,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-124,economics,Cournot's oligopoly model,L3,not_flagged,N,Two Cournot duopolists face P = 100 − (q₁ + q₂). Firm 1's marginal cost is ₹10 and Firm 2's is ₹16 (both constant). Equilibrium outputs are:,"A. q₁ = 32, q₂ = 26; P = ₹42",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-125,economics,Monopolistic competition and product differentiation,L3,not_flagged,N,Consider the following statements about long-run equilibrium under monopolistic competition: 1. Price equals long-run average cost. 2. Price exceeds marginal c…,"D. 1, 2 and 4 only",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-126,economics,Oligopoly,L3,not_flagged,N,Match the oligopoly model with its behavioural assumption: | Model | | Assumption | |---|---|---| | A. Cournot | | 1. Rivals match price cuts but ignore price…,B. 3-4-1-2,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-127,economics,"Bandwagon, snob and Veblen effects",L3,not_flagged,N,Match the demand phenomenon with its description: | Effect | | Description | |---|---|---| | A. Bandwagon | | 1. Demand falls as more people consume the good |…,D. 3-1-4-2,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-128,economics,Tax incidence and elasticity,L3,not_flagged,N,"Consider the following statements on tax incidence: 1. If demand is perfectly inelastic, a per-unit tax is borne entirely by buyers and causes no deadweight lo…","A. 1, 3 and 4 only",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-129,economics,Price and income elasticity of demand,L3,not_flagged,N,"Demand is Q = 200 − 4P. At P = ₹30, the absolute price elasticity of demand and the effect of a small price increase on total revenue are:",B. 1.5; total revenue falls,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-130,economics,Law of supply and market equilibrium,L3,not_flagged,N,Supply is Qs = −30 + 3P. Demand rises from Qd = 120 − 2P to Qd = 150 − 2P. The new equilibrium is:,"D. P = ₹36, Q = 78 units",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-131,economics,Equilibrium from demand and supply functions,L4,not_flagged,N,[case ECO-MKT-CASE-F] **Q.** The market equilibrium is:,"C. P = ₹30, Q = 120 units",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-132,economics,Tax incidence and elasticity,L4,not_flagged,N,[case ECO-MKT-CASE-F] **Q.** The government levies a specific tax of ₹5 per unit on sellers. The part of the tax borne by consumers is:,B. ₹3 per unit (60%),Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-133,economics,Consumer surplus and producer surplus,L4,not_flagged,N,"[case ECO-MKT-CASE-F] **Q.** Because of the ₹5 tax, consumer surplus falls by (₹ thousand):",D. ₹342 thousand,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-134,economics,Law of supply and market equilibrium,L4,not_flagged,N,"[case ECO-MKT-CASE-F] **Q.** Instead of the tax, the government fixes a maximum price of ₹25. The resulting shortage is (thousand units):",B. 50,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-135,economics,Monopoly,L4,not_flagged,N,"[case ECO-MONO-CASE-G] **Q.** Arvan's profit-maximising output, price and profit are:","A. Q = 40, P = ₹120, profit = ₹2,700 lakh",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-136,economics,Monopoly,L4,not_flagged,N,"[case ECO-MONO-CASE-G] **Q.** At Arvan's profit-maximising point, the Lerner index and the absolute price elasticity of demand are:",A. Lerner = 0.67; |e| = 1.5,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-137,economics,Monopoly,L4,not_flagged,N,"[case ECO-MONO-CASE-G] **Q.** The deadweight loss caused by monopoly pricing, compared with marginal-cost pricing, is:","A. ₹1,600 lakh",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-138,economics,Monopoly,L4,not_flagged,N,[case ECO-MONO-CASE-G] **Q.** The regulator orders Arvan to price at marginal cost. Arvan's profit then becomes:,C. A loss of ₹500 lakh (equal to its fixed cost),Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-139,economics,Fiscal deficit — definition and components,L1,confirmed,Y,The fiscal deficit of the Union government is best described as:,B. Total expenditure minus revenue and non-debt capital receipts (total borrowing),Union Budget documents — 'Budget at a Glance' deficit definitions; FRBM Act 2003 (as amended).,,,,,
ECO-141,economics,Indian fiscal year and budget calendar,L1,confirmed,Y,Which statement about India's Union budget calendar is correct?,"B. The financial year runs from 1 April to 31 March and, since 2017-18, the Union Budget is normally presented on 1 February","Constitution of India, Arts. 110, 112–117, 266–267; Union Budget practice from 2017-18.",,,,,
ECO-142,economics,Indian fiscal year and budget calendar,L1,confirmed,Y,The 'Annual Financial Statement' laid before Parliament each year is mandated by:,A. Article 112 of the Constitution,"Constitution of India, Arts. 110, 112–117, 266–267; Union Budget practice from 2017-18.",,,,,
ECO-143,economics,Non-tax sources of revenue,L1,not_flagged,N,Which of the following is a non-tax revenue receipt of the Union government?,D. Dividends and profits from PSUs and the central bank,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-145,economics,Automatic stabilisers,L1,not_flagged,N,Which of the following acts as an automatic stabiliser?,C. A progressive personal income tax,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-146,economics,Revenue vs capital expenditure,L1,not_flagged,N,Which of the following is revenue expenditure of the Union government?,D. Interest payments on public debt,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-147,economics,Fiscal deficit — definition and components,L2,confirmed,Y,"Total expenditure ₹45,000 crore; revenue receipts ₹32,000 crore; recoveries of loans ₹800 crore; disinvestment receipts ₹1,200 crore. Fiscal deficit is:","B. ₹11,000 crore",Union Budget documents — 'Budget at a Glance' deficit definitions; FRBM Act 2003 (as amended).,,,,,
ECO-148,economics,Fiscal deficit — definition and components,L2,confirmed,Y,"Fiscal deficit ₹6,400 crore; interest payments ₹3,900 crore; interest receipts ₹700 crore. Primary deficit is:","D. ₹2,500 crore",Union Budget documents — 'Budget at a Glance' deficit definitions; FRBM Act 2003 (as amended).,,,,,
ECO-149,economics,Fiscal deficit — definition and components,L2,confirmed,Y,"Revenue expenditure ₹32,000 crore (including grants for creation of capital assets ₹1,500 crore); tax revenue (net) ₹22,500 crore; non-tax revenue ₹4,000 crore…","B. ₹5,500 crore",Union Budget documents — 'Budget at a Glance' deficit definitions; FRBM Act 2003 (as amended).,,,,,
ECO-150,economics,Fiscal deficit — definition and components,L2,confirmed,Y,"Revenue deficit ₹5,500 crore; grants for creation of capital assets ₹1,800 crore; fiscal deficit ₹9,000 crore. Effective revenue deficit is:","D. ₹3,700 crore",Union Budget documents — 'Budget at a Glance' deficit definitions; FRBM Act 2003 (as amended).,,,,,
ECO-152,economics,Revenue vs capital expenditure,L2,confirmed,Y,Grants-in-aid given by the Union to states for the creation of capital assets are treated in the Union's accounts as:,A. Revenue expenditure of the Union (adjusted in ERD),Union Budget documents — 'Budget at a Glance' deficit definitions; FRBM Act 2003 (as amended).,,,,,
ECO-153,economics,Government borrowings classification,L2,confirmed,Y,Treasury bills issued by the Government of India are currently of which maturities?,"D. 91 days, 182 days and 364 days",RBI / GoI T-bill issuance calendar.,,,,,
ECO-154,economics,Automatic stabilisers,L2,not_flagged,N,MPC is 0.8. Introducing a proportional income tax at 20% changes the government-spending multiplier from 5 to:,C. 2.78,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-155,economics,Countercyclical fiscal policy,L2,not_flagged,N,Equilibrium income is ₹600 crore below full-employment income. MPC is 0.75 and there are no income-related taxes or imports. The increase in government purchas…,A. ₹150 crore,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-156,economics,Countercyclical fiscal policy,L2,not_flagged,N,"In the same economy (gap ₹600 crore, MPC 0.75), the lump-sum tax cut that alone would close the gap is:",A. ₹200 crore,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-157,economics,Fiscal deficit — definition and components,L2,not_flagged,N,"Fiscal deficit ₹16,000 crore; interest payments ₹9,600 crore; GDP ₹3,20,000 crore. Fiscal deficit and primary deficit as percentages of GDP are:",A. 5.0% and 2.0%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-158,economics,Monetary and fiscal policy mix,L2,not_flagged,N,"In the IS-LM framework, a combination of expansionary fiscal policy and contractionary monetary policy will:","C. Raise the interest rate unambiguously, while the effect on output is ambiguous",Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-159,economics,Fiscal deficit — definition and components,L3,confirmed,Y,"From the following budget data (₹ crore), fiscal deficit is: | Item | ₹ crore | |---|---:| | Tax revenue (net to Centre) | 20,000 | | Non-tax revenue | 3,500 |…","A. ₹13,000 crore",Union Budget documents — 'Budget at a Glance' deficit definitions; FRBM Act 2003 (as amended).,,,,,
ECO-160,economics,Fiscal deficit — definition and components,L3,confirmed,Y,"Budget data (₹ crore): | Item | ₹ crore | |---|---:| | Total expenditure | 50,000 | | of which: interest payments | 12,000 | | Revenue receipts | 36,000 | | of…",B. Primary surplus of ₹500 crore,Union Budget documents — 'Budget at a Glance' deficit definitions; FRBM Act 2003 (as amended).,,,,,
ECO-161,economics,Fiscal deficit — definition and components,L3,confirmed,Y,"Tax revenue ₹18,000 crore; non-tax revenue ₹3,000 crore; revenue expenditure ₹27,500 crore (including grants for creation of capital assets ₹2,200 crore); reco…","B. RD ₹6,500 crore; ERD ₹4,300 crore",Union Budget documents — 'Budget at a Glance' deficit definitions; FRBM Act 2003 (as amended).,,,,,
ECO-162,economics,Revenue vs capital expenditure,L3,confirmed,Y,Which of the following are capital receipts of the Union government? 1. Recovery of loans given to state governments 2. Dividend received from a public sector…,"B. 1, 3 and 4 only",Union Budget documents — 'Budget at a Glance' deficit definitions; FRBM Act 2003 (as amended).,,,,,
ECO-163,economics,Revenue vs capital expenditure,L3,confirmed,Y,Match the budget item with its classification in the Union Budget: | Item | | Classification | |---|---|---| | A. Interest payments | | 1. Revenue expenditure…,D. 1-3-2-4,Union Budget documents — 'Budget at a Glance' deficit definitions; FRBM Act 2003 (as amended).,,,,,
ECO-164,economics,Fiscal deficit — definition and components,L3,confirmed,Y,"**Assertion (A):** If the primary deficit is zero, the fiscal deficit equals interest payments. **Reason (R):** With zero primary deficit, the government borro…",A. Both A and R are true and R is the correct explanation of A,Union Budget documents — 'Budget at a Glance' deficit definitions; FRBM Act 2003 (as amended).,,,,,
ECO-166,economics,Government borrowings classification,L3,confirmed,Y,Consider the following statements about Central government borrowing: 1. Dated government securities are long-term marketable instruments forming part of inter…,"B. 1, 2 and 4 only",RBI Act s.17(5) (WMA); GoI Status Paper on Government Debt.,,,,,
ECO-167,economics,Non-tax sources of revenue,L3,confirmed,Y,"From the following receipts (₹ crore), non-tax revenue is: | Item | ₹ crore | |---|---:| | Interest receipts | 1,200 | | Dividends and profits (incl. central b…","B. ₹4,450 crore",Union Budget documents — 'Budget at a Glance' deficit definitions; FRBM Act 2003 (as amended).,,,,,
ECO-168,economics,Fiscal deficit — definition and components,L3,confirmed,Y,"The financing side of a budget (₹ crore) is given below. The fiscal deficit is: | Item | ₹ crore | |---|---:| | Market loans (net) | 9,000 | | Short-term borro…","C. ₹12,000 crore",Union Budget documents — 'Budget at a Glance' deficit definitions; FRBM Act 2003 (as amended).,,,,,
ECO-169,economics,Revenue vs capital expenditure,L3,confirmed,Y,"From the following Union expenditure items (₹ crore), capital expenditure is: | Item | ₹ crore | |---|---:| | Defence capital outlay | 1,500 | | Loans to state…","A. ₹3,800 crore",Union Budget documents — 'Budget at a Glance' deficit definitions; FRBM Act 2003 (as amended).,,,,,
ECO-170,economics,Indian fiscal year and budget calendar,L3,confirmed,Y,Consider the following statements: 1. Presenting the Union Budget on 1 February allows the Appropriation Bill to be passed before the financial year begins. 2.…,"C. 1, 2 and 4 only","Constitution of India, Arts. 110, 112–117, 266–267; Union Budget practice from 2017-18.",,,,,
ECO-171,economics,Fiscal deficit — definition and components,L4,confirmed,Y,[case ECO-BUDGET-CASE-H] **Q.** Fiscal deficit is:,"C. ₹14,400 crore",Union Budget documents — 'Budget at a Glance' deficit definitions; FRBM Act 2003 (as amended).,,,,,
ECO-172,economics,Fiscal deficit — definition and components,L4,confirmed,Y,[case ECO-BUDGET-CASE-H] **Q.** Revenue deficit is:,"D. ₹7,500 crore",Union Budget documents — 'Budget at a Glance' deficit definitions; FRBM Act 2003 (as amended).,,,,,
ECO-173,economics,Fiscal deficit — definition and components,L4,confirmed,Y,[case ECO-BUDGET-CASE-H] **Q.** Effective revenue deficit is:,"B. ₹4,300 crore",Union Budget documents — 'Budget at a Glance' deficit definitions; FRBM Act 2003 (as amended).,,,,,
ECO-174,economics,Fiscal deficit — definition and components,L4,confirmed,Y,[case ECO-BUDGET-CASE-H] **Q.** Primary deficit is:,"A. ₹4,900 crore",Union Budget documents — 'Budget at a Glance' deficit definitions; FRBM Act 2003 (as amended).,,,,,
ECO-175,economics,Countercyclical fiscal policy,L4,not_flagged,N,[case ECO-STAB-CASE-I] **Q.** The increase in government purchases needed to restore potential output is:,A. ₹400 crore,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-176,economics,Automatic stabilisers,L4,not_flagged,N,"[case ECO-STAB-CASE-I] **Q.** How much of the actual deficit is cyclical, i.e. due to income-tax revenue lost because output is below potential?",C. ₹250 crore,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-177,economics,Fiscal deficit — definition and components,L4,not_flagged,N,[case ECO-STAB-CASE-I] **Q.** The structural (cyclically adjusted) deficit is:,B. ₹650 crore,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-178,economics,Countercyclical fiscal policy,L4,not_flagged,N,"[case ECO-STAB-CASE-I] **Q.** If instead a lump-sum tax cut were used, the size of the cut needed to close the gap would be:",D. ₹500 crore,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-179,economics,Bank for International Settlements,L1,confirmed,Y,Which of the following correctly describes the Bank for International Settlements (BIS)?,"B. Based in Basel, it acts as a bank for central banks and hosts the Basel Committee",BIS Statutes; BIS annual report.,,,,,
ECO-180,economics,IOSCO,L1,confirmed,Y,IOSCO is best described as:,"D. The global body of securities regulators, based in Madrid, setting regulatory principles",IOSCO By-laws; Objectives and Principles of Securities Regulation.,,,,,
ECO-181,economics,World Bank group,L1,confirmed,Y,India is NOT a member of which World Bank Group institution?,D. International Centre for Settlement of Investment Disputes (ICSID),World Bank Group member-country listings (ICSID Contracting States).,,,,,
ECO-182,economics,"International Monetary Fund — quota, SDR, facilities",L1,confirmed,Y,Which currency is NOT part of the IMF's SDR valuation basket?,C. Swiss franc,IMF SDR valuation (2022 review).,,,,,
ECO-183,economics,Currency depreciation vs devaluation,L1,not_flagged,N,The term 'devaluation' properly refers to:,B. Official cut in external value under a fixed or pegged regime,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-184,economics,Leading and lagging economic indicators,L1,not_flagged,N,Which of the following is usually classified as a LEADING economic indicator?,C. New orders index of the manufacturing PMI,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-185,economics,"Unemployment types — structural, frictional, cyclical",L1,not_flagged,N,A software engineer who has resigned and is spending a few weeks searching for a better-matched job is:,C. Frictionally unemployed,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-186,economics,Stagflation,L1,not_flagged,N,Stagflation refers to a situation of:,A. High inflation with stagnant output and high unemployment,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-187,economics,"Direct vs indirect monetary instruments — OMO, CRR, SLR, repo, MSF",L1,confirmed,Y,"Which of the following is a DIRECT (quantity-based, non-market) monetary policy instrument?",A. Cash Reserve Ratio,RBI monetary policy framework (instruments).,,,,,
ECO-188,economics,Trade deficit,L2,not_flagged,N,"A country's BoP shows merchandise exports US$450 bn, merchandise imports US$680 bn, net services US$170 bn surplus, net primary income US$45 bn deficit and net…",B. US$230 bn,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-189,economics,Current account deficit,L2,not_flagged,N,"Goods balance US$260 bn (deficit); services US$150 bn surplus; primary income US$40 bn deficit; secondary income US$100 bn surplus; GDP US$3,500 bn. The curren…",D. 1.43%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-190,economics,Purchasing power parity,L2,not_flagged,N,"A representative basket costs ₹2,400 in India and $40 in the US. The market exchange rate is ₹84 per dollar. The PPP exchange rate and the implication are:",D. ₹60 per $; the rupee is undervalued at the market rate relative to PPP,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-191,economics,Purchasing power parity,L2,not_flagged,N,"The spot rate is ₹80/$. Expected inflation is 6% in India and 2% in the US. By relative PPP, the expected rate one year ahead is:",A. ₹83.14/$,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-192,economics,Currency depreciation vs devaluation,L2,not_flagged,N,The exchange rate moves from ₹80/$ to ₹84/$ in a market-determined regime. The change in the rupee's value is:,A. Rupee depreciated by 4.76%,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
ECO-194,economics,Inflation targeting framework and the MPC,L2,not_flagged,N,A central bank targets 4% CPI inflation with a tolerance band of ±2 percentage points. The CPI was 150 a year ago and is 160.5 now. Year-on-year inflation and…,D. 7.0% — above the upper tolerance level,Standard exam pattern (ICAI/ICMAI/standard texts). Original figures and entities; no text reproduced.,,,,,
