id,subject,microtopic,level,factcheck_verdict,verify_fact,stem_excerpt,keyed_answer,ref,sample,reviewer,decision,fix_note,minutes_spent
ACTR-074,financial-sector-acts,PMLA — scheduled offences and proceeds of crime,L2,confirmed,Y,Proceeds of a scheduled offence committed by Mr. K were transferred abroad and cannot be traced. Under section 2(1)(u) of the PMLA:,C. Property of equivalent value held in India can be proceeds of crime,"Prevention of Money-laundering Act, 2002, s.2(1)(u) (as amended by Finance Acts 2015, 2019)",,,,,
ACTR-075,financial-sector-acts,"PMLA — reporting entities, record-keeping and FIU-IND",L1,confirmed,Y,"Under section 12 of the PMLA, a reporting entity must maintain the record of every transaction for a period of:",D. 5 years from the date of the transaction,"Prevention of Money-laundering Act, 2002, s.12(3) (as amended 2012)",,,,,
ACTR-076,financial-sector-acts,"PMLA — reporting entities, record-keeping and FIU-IND",L2,confirmed,Y,"Mr. D opened a bank account on 1 June 2012, made his last transaction on 14 August 2021 and closed the account on 30 September 2021. Under section 12(4), the b…",C. 30 September 2026,"Prevention of Money-laundering Act, 2002, s.12(4)",,,,,
ACTR-077,financial-sector-acts,"PMLA — reporting entities, record-keeping and FIU-IND",L3,confirmed,Y,Cash transactions in a customer's account at Uday Bank during March 2026 (₹ lakh); the three deposits marked 'S' are integrally connected: | Transaction | Amou…,B. The ₹11 lakh deposit and the 'S' series — by 15 April 2026,"Prevention of Money-laundering Act, 2002, s.12; PML (Maintenance of Records) Rules, 2005, rr.3, 8",,,,,
ACTR-078,financial-sector-acts,"PMLA — reporting entities, record-keeping and FIU-IND",L2,confirmed,Y,"The Director, FIU-IND finds that a reporting entity committed 6 separate failures to comply with its obligations under Chapter IV. The range of fine that may b…","C. ₹60,000 to ₹6,00,000","Prevention of Money-laundering Act, 2002, s.13(2)(d)",,,,,
ACTR-079,financial-sector-acts,"PMLA — reporting entities, record-keeping and FIU-IND",L1,confirmed,Y,"The Financial Intelligence Unit–India (FIU-IND), the central agency receiving cash and suspicious transaction reports, functions under:","A. The Department of Revenue, Ministry of Finance","Prevention of Money-laundering Act, 2002, ss.12, 13",,,,,
ACTR-080,financial-sector-acts,PMLA — provisional attachment and Adjudicating Authority,L3,confirmed,Y,"The Deputy Director, ED provisionally attaches property of Mr. H under section 5 on 16 January 2026. The last date for filing the complaint before the Adjudica…",A. 15 February 2026 and 15 July 2026,"Prevention of Money-laundering Act, 2002, s.5(1), (5)",,,,,
ACTR-082,financial-sector-acts,"PMLA — arrest, bail (s.45), Appellate Tribunal and s.66",L2,confirmed,Y,The Adjudicating Authority confirms an attachment; the aggrieved person receives the order on 3 August 2026. The last date for appeal to the Appellate Tribunal…,A. 17 September 2026,"Prevention of Money-laundering Act, 2002, s.26(3)",,,,,
ACTR-083,financial-sector-acts,"PMLA — arrest, bail (s.45), Appellate Tribunal and s.66",L3,confirmed,Y,"Consider the following statements on bail under section 45 of the PMLA: 1. The Public Prosecutor must be given an opportunity to oppose, and where he opposes,…","B. 1, 2 and 3","Prevention of Money-laundering Act, 2002, s.45 (as amended 2018; upheld in Vijay Madanlal Choudhary, 2022)",,,,,
ACTR-084,financial-sector-acts,"PMLA — arrest, bail (s.45), Appellate Tribunal and s.66",L2,confirmed,Y,"During a PMLA investigation, the ED finds material indicating evasion of GST by the accused. Under section 66(2), the Director:",B. Shall share the information with the concerned agency,"Prevention of Money-laundering Act, 2002, s.66(2)",,,,,
ACTR-085,financial-sector-acts,"PMLA — arrest, bail (s.45), Appellate Tribunal and s.66",L3,confirmed,Y,"**Assertion (A):** An Assistant Director of the ED, authorised in this behalf, may arrest a person under section 19 if, on the basis of material in his possess…","A. Both A and R are true, and R is the correct explanation of A","Prevention of Money-laundering Act, 2002, s.19",,,,,
