question_id,year,question_number,pyq_paper_id,section_id,question_text_excerpt,suggested_subject_original,subject_slug,subject_id,subject_changed,topic_level,topic_id,topic_slug,topic_name,macro_topic_id,difficulty,confidence,notes
09bdd252-7913-4235-a3ad-f204400ce21a,2024,5,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,The Union Budget 2024-25 has proposed to reduce the turnover threshold of buyers for mandatory onboarding on the TReDS platform from Rs 500 crore to ___________,banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,177b68be-4bce-4c12-bc99-f7fabcbc1de6,fin-bank-advances-cash-credit-overdraft-bill-discounting-5a3cb714,"Bank advances — cash credit, overdraft, bill discounting",,medium,medium,TReDS onboarding threshold.
8723cf3a-e4af-413c-866f-ee2e9fdf3f2d,2024,8,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"Under Self Reliant India (SRI) Fund of Rs. 50,000 crore, there is a provision of __________ from Government of India and ______________ through Private Equity /",economics,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,4d006fea-73a6-4926-bd63-2d02b64af242,fin-fund-of-funds-for-startups-e2f3469f,Fund of Funds for Startups,,medium,medium,Self Reliant India Fund is a fund-of-funds for MSMEs.
3a9d6660-e922-4bc5-b390-dac5b922a38f,2024,10,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"In pursuance of the spirit of ‘Digital India’ and capturing the essence of Minimum Government and Maximum Governance, which single window portal has been launch",,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-environmental-clearance-and-industrial-approvals-2be607e8,Environmental clearance and industrial approvals,40066b89-bcfd-4ffc-8a68-73158a678dc9,medium,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
8b842231-525d-4bfa-84d7-4b939eae8f85,2024,11,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"Ministry of Food Processing Industries (MoFPI) implements a Scheme for Integrated Cold Chain, Food Processing and Preservation Infrastructure as one of the comp",economics,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,Y,microtopic,,gk-agriculture-and-rural-energy-schemes-ebe9a56e,Agriculture and rural energy schemes,40066b89-bcfd-4ffc-8a68-73158a678dc9,medium,medium,MoFPI cold-chain scheme.
a7298c3c-5b54-4c3c-9a6b-610180a97137,2024,12,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,Which crops are covered under the Price Support Scheme (PSS) under the umbrella scheme of Pradhan Mantri Annadata Aay SanraksHan Abhiyan’ (PM-AASHA) to ensure M,economics,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,Y,microtopic,,gk-agriculture-and-rural-energy-schemes-ebe9a56e,Agriculture and rural energy schemes,40066b89-bcfd-4ffc-8a68-73158a678dc9,medium,medium,PM-AASHA Price Support Scheme.
07fe7881-ce89-4636-8d7b-70dabff148f2,2024,13,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"Government is implementing the scheme titled “PM Programme for Restoration, Awareness, Nourishment and Amelioration of Mother Earth (PM-PRANAM)” to incentivize ",economics,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,Y,microtopic,,gk-agriculture-and-rural-energy-schemes-ebe9a56e,Agriculture and rural energy schemes,40066b89-bcfd-4ffc-8a68-73158a678dc9,medium,medium,PM-PRANAM.
6c6fabd9-b2b5-403b-8d72-3f5cfb7cdb7e,2024,15,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"Recently, RBI released the Statement on Developmental and Regulatory Policies. One initiative that RBI took is regarding UPI. UPI (Unified Payments Interface) i",banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,390cb8c4-537c-469c-b3d1-14d9194d8cea,fin-npci-systems-upi-imps-neft-rtgs-a9d4f5a2,"NPCI systems — UPI, IMPS, NEFT, RTGS",,medium,high,
c3b184d4-7376-4b01-b27d-d13ae73fff6a,2024,18,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"With the introduction of the Goods and Services Tax (GST) in India, various central, state, and local taxes were subsumed into a unified system. Several indirec",economics,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,eedab1ad-56e1-4f9a-bf27-e6b077af1760,fin-gst-supply-input-tax-credit-zero-rated-exports-9d84554b,"GST — supply, input tax credit, zero-rated, exports",,easy,high,
38c4bde8-2363-4753-b7b0-de9f4fffc5f7,2024,19,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,The Reserve Bank of India’s (RBI) Digital Payments Index (RBI-DPI) is a composite index that measures the extent of digital payments in India. The RBI has been ,banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,4ac5fc1d-9fcf-4772-bd60-d9cfa9f8e673,fin-rbi-payments-vision-and-the-4es-b5483387,RBI Payments Vision and the 4Es,,medium,low,RBI-DPI weights; no DPI-index microtopic.
e04c9562-3075-4c29-9562-143eb186c86f,2024,20,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,A Basic Service Demat Account (BSDA) is just like a normal Demat account that helps investors to hold equity shares/ other securities investments such as – bond,capital-market,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,567b9717-73ac-46ef-bd37-671acc8420b0,fin-depositories-and-dematerialisation-0a3e7f01,Depositories and dematerialisation,,medium,high,
25bf3b60-a3f7-4fd5-b440-799f15c4fa54,2024,22,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"To control inflationary pressures, the Reserve Bank of India (RBI) undertook a series of monetary policy actions between May 2022 and February 2023. During this",economics,economics,ede9de7a-f24e-4b3b-bba2-fdd8d10f3fff,,microtopic,b0342814-c623-4615-a2aa-e9f6ad1c3df0,econ-inflation-targeting-framework-and-the-mpc-692592a1,Inflation targeting framework and the MPC,,medium,medium,MPC repo cycle.
aa7f15a2-756d-4e3b-84f4-a446c59cd7ea,2024,23,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"The Reserve Bank of India (RBI) issued directions on November 15, 2021, requiring certain Non-Banking Financial Companies (NBFCs) to appoint an Internal Ombudsm",banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,7bf9193a-dfbb-4626-8876-d7821016029b,fin-scale-based-regulation-of-nbfcs-f023576c,Scale-based regulation of NBFCs,,medium,low,NBFC Internal Ombudsman; no grievance-redress microtopic.
b64a8b53-b990-4039-9de8-4c09f8451bd9,2024,24,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"RBI under its Depositor Education and Awareness (DEA) Scheme, mandates all deposit accounts such as savings, current, or fixed deposits, that are maintained by ",banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,macro,,,,,medium,low,DEA Fund / unclaimed deposits; no deposit-regulation microtopic; macro tag.
4fc90b0f-6ed7-4354-9010-ad78c0d78f6e,2024,25,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"As part of its effort to harmonize regulations for Housing Finance Companies (HFCs) with those applicable to Non- Banking Financial Companies (NBFCs), the RBI r",banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,7bf9193a-dfbb-4626-8876-d7821016029b,fin-scale-based-regulation-of-nbfcs-f023576c,Scale-based regulation of NBFCs,,medium,medium,HFC deposit harmonisation with NBFCs.
fe284090-9d9a-4778-b5d7-8077b79b8919,2024,26,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"In a recent update to its banking regulations, the RBI revised the definition of “bulk deposits” for various banking institutions. Scheduled Commercial Banks (S",banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,f56288ef-a26d-402b-9dc1-f1d4e141968e,fin-payment-banks-and-differentiated-banks-d45fa86b,Payment banks and differentiated banks,,medium,medium,Local Area Banks are differentiated banks.
b2a52ab0-82ae-4a9f-8dab-c2236aade5b9,2024,27,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"The RBI has taken a significant step in modifying its fully accessible route (FAR) for government securities. This decision, aimed at managing overseas investor",capital-market,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,a3ea6cd9-eb80-4bf0-a4fd-3043d8749d00,fin-fema-framework-and-master-directions-abd75bc6,FEMA framework and Master Directions,,medium,low,Fully Accessible Route for non-resident G-sec investment; nearest FEMA framework.
9c570193-9a1e-4cbd-b7b3-681465a46cc8,2024,28,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,The Reserve Bank of India (RBI) has outlined specific eligibility criteria for Small Finance Banks (SFBs) to transition into Universal Banks (UBs) under its on-,banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,f56288ef-a26d-402b-9dc1-f1d4e141968e,fin-payment-banks-and-differentiated-banks-d45fa86b,Payment banks and differentiated banks,,medium,high,
75a85026-bcd3-4129-af8e-f18aa5c654c8,2024,29,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,The RBI outlined a detailed framework for Self-Regulatory Organizations (SROs) in the FinTech space to ensure proper governance and regulation within the sector,banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,15e5b403-5be3-49c4-a4c5-8c3805cc2694,fin-rbi-sebi-irdai-pfrda-mandate-boundaries-10d10c48,"RBI, SEBI, IRDAI, PFRDA — mandate boundaries",,medium,low,FinTech SRO framework; no SRO microtopic.
5c3e362e-0dba-4003-958b-ceadce1d9318,2024,30,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,The Financial Stability Report (FSR) by the RBI often highlights critical measures to strengthen the financial resilience of banks. One such measure includes re,banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,e6ae56a5-8fb5-4dab-a838-59ac2c665fc0,fin-basel-norms-and-capital-adequacy-2a0b56cf,Basel norms and capital adequacy,,medium,high,
896c2b31-f466-409b-b800-641be3efc1f0,2024,31,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"The International Financial Services Centres Authority (IFSCA) plays a pivotal role in regulating financial institutions, financial products, and services withi",banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,15e5b403-5be3-49c4-a4c5-8c3805cc2694,fin-rbi-sebi-irdai-pfrda-mandate-boundaries-10d10c48,"RBI, SEBI, IRDAI, PFRDA — mandate boundaries",,medium,medium,IFSCA mandate.
fbb7d25c-0b56-4599-b422-c45b381efb42,2024,32,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"According to the RBI’s report on currency and finance 2024, the rise in digital payments has resulted in several significant outcomes. Which of the following st",banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,4ac5fc1d-9fcf-4772-bd60-d9cfa9f8e673,fin-rbi-payments-vision-and-the-4es-b5483387,RBI Payments Vision and the 4Es,,medium,low,Report on Currency and Finance - digital payments outcomes.
e0dd0b78-f9d6-405e-87ea-9b10832a9650,2024,33,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"INFINET, a membership-only Closed User Group (CUG) network, serves as the backbone of the National Payments System, primarily handling interbank applications. I",banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,390cb8c4-537c-469c-b3d1-14d9194d8cea,fin-npci-systems-upi-imps-neft-rtgs-a9d4f5a2,"NPCI systems — UPI, IMPS, NEFT, RTGS",,medium,medium,INFINET carries NEFT/RTGS.
bd0aaed2-51ee-40bb-934c-4143bf4f79f9,2024,34,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,State and Union Territory governments leverage various mechanisms to borrow from the Reserve Bank of India (RBI). Which of the following combinations correctly ,banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,7e1e6fc8-4e40-4e18-bfb7-660c80143603,fin-rbi-act-1934-constitution-note-issue-functions-5fdbce16,"RBI Act 1934 — constitution, note issue, functions",,medium,medium,"RBI as banker to State governments (WMA, SDF, OD)."
feb37eb8-99d5-4dfa-aa89-74c58233eafe,2024,35,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"When banks receive deposits from various All-India Financial Institutions (AIFIs) and use them to forward loans, certain deposits are not counted towards overal",banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,39c359f9-b85b-4c3e-9a0b-e67ed39d8c4c,fin-priority-sector-lending-and-microfinance-625bb69e,Priority sector lending and microfinance,,medium,high,
8db74694-48dd-4f21-84a8-e02c0da21137,2024,36,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"In the regulatory landscape of India’s financial sector, various entities operate under the oversight of different authorities. Among the following, which entit",banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,7aa6a5c3-2e2a-46c9-b5cf-d8a2168f4f88,fin-development-financial-institutions-nabard-sidbi-nhb-nabfid-e-95bc9803,"Development financial institutions — NABARD, SIDBI, NHB, NaBFID, EXIM",,medium,medium,AIFIs regulated by RBI DoR.
da7110b3-e6c4-4818-a774-82aaf5d16e42,2024,37,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,Which of the following committees is incorrectly matched with its year of establishment?,banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,macro,,,,,medium,low,Banking committees and their years - no committee-history microtopic; macro tag.
55094ce0-40a8-4990-9eaf-03ffc2186a32,2024,38,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,Stock exchanges can now be recognized as Research Analyst Administration and Supervisory Body (RAASB) and Investment Adviser Administration and Supervisory Body,capital-market,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,b40455eb-5470-4a6a-a540-db75843698ba,fin-research-analyst-and-investment-adviser-regulations-be8fea4c,Research analyst and investment adviser regulations,,medium,high,
cbf8c8e6-eb92-4b50-bcb5-17d4206cf7b6,2024,39,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,SEBI (Securities and Exchange Board of India) recently proposed tax benefits for companies investing in zero coupons and zero principal bonds issued by not-for-,capital-market,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,069fdcf6-30e5-4be7-9ef2-6ae4f9631ca6,fin-social-stock-exchange-and-social-impact-funds-f82c5058,Social Stock Exchange and Social Impact Funds,,medium,high,
7fb6efd1-134f-4c24-8dc9-ca288daeb7b2,2024,40,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,Which of the following is not an instrument of monetary policy?,economics,economics,ede9de7a-f24e-4b3b-bba2-fdd8d10f3fff,,microtopic,a5f18325-af4e-4040-95ca-5007d0ed75ab,econ-direct-vs-indirect-monetary-instruments-omo-crr-slr-repo-msf-5acdce3b,"Direct vs indirect monetary instruments — OMO, CRR, SLR, repo, MSF",,easy,high,
639680ba-7e80-4f08-a577-ecd031b9f062,2024,42,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,The Banking Ombudsman and the Ombudsman Scheme for Digital Transactions play crucial roles in addressing customer grievances in the financial sector. In which o,banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,macro,,,,,medium,low,Ombudsman scheme years - no grievance-redress microtopic; macro tag.
1af91cef-9299-4846-8359-82d9dc8c63d2,2024,44,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,The Certificate of Registration granted to Brickwork Ratings India as a Credit Rating Agency (CRA) was cancelled by market regulator SEBI in October 2022. RBI a,banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,bd20e212-5d6f-44c3-bddf-daede6e0516f,fin-credit-rating-agencies-and-sovereign-ratings-a4f09f50,Credit rating agencies and sovereign ratings,,medium,high,
0cb19ff4-2eaf-4191-b2a9-ad0ce688bd37,2024,45,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"Which of the following statements is not a feature of floating rate savings bonds? 1) The interest rate adjusts periodically based on a benchmark rate, leading ",capital-market,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,1cefdf19-0cb1-4bad-a0f3-d5cde6ee8c46,fin-fixed-vs-floating-rate-securities-3be5a34d,Fixed vs floating rate securities,,medium,high,
b61bbbac-da6c-4286-a75f-5a618ca7fd9d,2024,46,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,SEBI allowed Foreign Portfolio Investors (FPIs) established in GIFT City to accept unlimited investments from Non- Resident Indians (NRIs) and Persons of Indian,capital-market,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,1959fdbb-aa4d-4d2b-ad00-2ba2ba1da295,fin-minimum-face-value-ncd-and-ncrps-2e2e3e87,Minimum face value — NCD and NCRPS,,medium,high,
4a6c88b5-3ae7-4594-84b6-690a3aa7dfb7,2024,47,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"In response to the persistent challenge of high Non- Performing Assets (NPAs), the government has launched a series of impactful initiatives over the years. The",banking,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,d189707d-212b-4d57-a1b7-5a240aeb97cb,fin-asset-classification-npa-and-divergence-disclosure-bce36906,"Asset classification, NPA and divergence disclosure",,medium,medium,"NPA resolution mechanisms (DRT, SARFAESI, IBC, NARCL)."
043697de-6bf4-4c94-b702-b6da06187ec2,2024,48,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"The Sovereign Gold Bond Scheme, launched by the Government of India, allows individuals to invest in gold in a secure and non-physical format, providing a fixed",capital-market,finance,eb273a33-ea0e-4ca7-ac8f-32afe2be5d48,Y,microtopic,1cefdf19-0cb1-4bad-a0f3-d5cde6ee8c46,fin-fixed-vs-floating-rate-securities-3be5a34d,Fixed vs floating rate securities,,medium,low,Sovereign Gold Bond redemption; no SGB microtopic.
e9341b3c-8605-4df3-9bbc-a4ddc0d5528e,2024,53,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"Abhinav Bindra is a celebrated Indian shooter who made history by winning a gold medal in the Olympic Games, marking a significant achievement for India in the ",,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-sports-terminology-and-indian-sporting-history-a70dfb18,Sports terminology and Indian sporting history,343ffe9a-9415-4efe-bb5d-d23f38e739b9,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
fc5a9390-640e-44c7-9656-3c93bdf37c62,2024,58,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,India has taken a significant step in international environmental governance by approving the signing of the Biodiversity Beyond National Jurisdiction (BBNJ) Ag,,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-international-agreements-and-declarations-19824d81,International agreements and declarations,343ffe9a-9415-4efe-bb5d-d23f38e739b9,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
5ea75317-93e0-45f6-b713-e15661a4ea83,2024,59,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"Lithium has emerged as a critical resource in the modern world, especially due to its essential role in the production of batteries for electric vehicles and re",,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-mineral-resources-and-mining-sites-4f735f5b,Mineral resources and mining sites,c7f0e071-3a29-4165-8ae9-2e43d2199a86,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
ce005ad8-65c4-4c19-984b-3d3ef073fd23,2024,62,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"The Aditya L1 spacecraft, launched by the Indian Space Research Organisation (ISRO), is India’s first dedicated mission to study the Sun. This mission aims to o",,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-space-missions-and-spacecraft-be67a432,Space missions and spacecraft,424cc8f1-b96f-4fef-b2db-76128e34c7d0,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
476a1b17-5848-47ba-9a60-c7015b1a2ef6,2024,63,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"In recent developments, several Members of the Legislative Assembly (MLAs) from Jharkhand and Odisha faced disqualification under the Anti-Defection Law, which ",,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-schedules-of-the-constitution-0e22c1f9,Schedules of the Constitution,e8948b78-aa3e-434b-9959-32c047b42be9,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
8c723e8f-6790-411a-8249-8b60a512b3ce,2024,64,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,The Public Examinations (Prevention of Unfair Means) Act is a legislative measure aimed at maintaining the integrity of public examinations in India. This act a,,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-recent-central-legislation-and-statutory-penalties-62a1d053,Recent central legislation and statutory penalties,e8948b78-aa3e-434b-9959-32c047b42be9,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
0b0c9568-a2f0-4dd5-a57f-42866eeb2434,2024,65,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"The Houthis group has been in the news recently due to their involvement in regional conflicts and their attacks on various targets, including Israel. This grou",,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-world-affairs-and-geopolitical-terms-ee57779f,World affairs and geopolitical terms,343ffe9a-9415-4efe-bb5d-d23f38e739b9,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
2735f8fd-d4a7-4666-b67d-02cb8992a0d9,2024,66,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"In the dynamic landscape of entrepreneurship, certain startups show promising potential for rapid growth and market success, leading them to be on the verge of ",,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-business-and-startup-terminology-9067341d,Business and startup terminology,343ffe9a-9415-4efe-bb5d-d23f38e739b9,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
6e1a77de-bc75-4417-88c8-c6435759514a,2024,67,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"The Parliament of the United Kingdom is a crucial institution in the country’s governance, responsible for making and passing laws. It operates under a bicamera",,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-comparative-government-and-world-legislatures-805a9f15,Comparative government and world legislatures,e8948b78-aa3e-434b-9959-32c047b42be9,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
2f3f55fb-f6e3-4a9d-a0bf-ee2749f1dc66,2024,68,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,The Chief Information Commissioner plays a vital role in promoting transparency and accountability within the Indian government by overseeing the implementation,,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-statutory-commissions-and-information-oversight-12115091,Statutory commissions and information oversight,e8948b78-aa3e-434b-9959-32c047b42be9,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
d699bb86-2cf3-4195-8a66-7b4d2c5faec9,2024,73,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"In the realm of astronomy, the naming of celestial features is governed by established protocols to ensure consistency and recognition across the scientific com",,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-astronomy-and-celestial-nomenclature-2a3ffcbd,Astronomy and celestial nomenclature,424cc8f1-b96f-4fef-b2db-76128e34c7d0,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
be6b9e3c-7dbe-4638-b76c-f66406815e0f,2024,74,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"In the world of sports literature, numerous athletes share their experiences and insights through books that inspire both fans and aspiring sportspeople. One su",,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-books-and-authors-cdbb8150,Books and authors,343ffe9a-9415-4efe-bb5d-d23f38e739b9,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
a3fb5fe1-9d94-4d21-9416-8b696ba1e82c,2024,78,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"In culinary contexts, particularly when discussing the heat of chili peppers, a specific measurement system is used to quantify pungency or spiciness. This syst",,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-units-and-scales-of-measurement-7ec529d3,Units and scales of measurement,424cc8f1-b96f-4fef-b2db-76128e34c7d0,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
7141e43d-e2ad-481a-aba5-d0c402af0930,2024,80,ba80e989-e6a2-46e2-98da-8da5966e16bf,a253553e-cb78-447b-82d7-9b6325cf5547,"In the field of artificial intelligence, accuracy and reliability of information are critical for effective communication and decision-making. However, there ar",,general-knowledge,cf18392b-3ee8-4046-b6bf-8a0b415bf209,assigned,microtopic,,gk-computing-and-artificial-intelligence-6e37bb35,Computing and artificial intelligence,424cc8f1-b96f-4fef-b2db-76128e34c7d0,easy,medium,Blank suggested_subject -> general-knowledge; microtopic from workbench/rbi-gk-microtopic-map.csv (migration 273).
