question_id,year,question_number,stored_key_label,upsc_key_label,draft_proposed_label,verdict,source_url,confidence,note
ecf47fe9-6523-4356-9009-9ff2a5d04ad2,2024,4,D,D,D,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
5ac5cead-d026-4622-b41d-4b95d4903459,2024,5,C,C,C,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
9bb3f4e6-2f1f-443c-a767-205e0e11ab96,2024,6,D,D,D,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
64c264f2-89dd-4974-a7ef-41565b3d38ae,2024,7,D,D,D,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
4092070a-0926-4f29-b728-4fc0f4c3a873,2024,8,C,C,C,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
5d2ce052-06c0-40e5-bb91-95235e936027,2024,9,A,A,A,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
03ddf8f8-5af1-49d6-b616-33f6dda05381,2024,10,C,C,C,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
7a84bbd6-b19b-427f-af1e-fee17b439ee9,2024,11,D,D,D,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
45b67036-b975-4848-8c6f-2e9ff8d5f615,2024,12,A,A,A,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
c5279362-2cb0-405b-9cf9-62c0b1802e71,2024,13,C,C,C,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
49e03c74-dd7f-4829-92ff-d914ba2982e3,2024,14,C,C,C,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
c7a15a6d-9db6-4ecf-bcdd-0964e1af810c,2024,15,B,B,B,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
40529684-21c8-42fa-a8ce-4948200be6a8,2024,16,D,D,D,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
d6e1ee2a-7da5-45c8-8bc4-4cb22ecfe8a8,2024,17,A,A,A,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
95aaeb13-7786-4130-aa1f-66fe9dac4f69,2024,18,C,C,C,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
10ba934c-1cab-4906-a31b-96e3fec57636,2024,19,D,D,D,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
b3305b4a-483e-441d-a71c-d26399c4d2a8,2024,20,B,A,A,CORRECTION,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Stored key B contradicts UPSC (A). The draft had already proposed UPSC's answer. Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
623f2387-100b-4e2f-9896-5fe18d6767ba,2024,21,D,C,C,CORRECTION,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Stored key D contradicts UPSC (C). The draft had already proposed UPSC's answer. Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
0882c6df-1b80-4fd7-b786-7b8b48d4c265,2024,22,C,D,D,CORRECTION,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Stored key C contradicts UPSC (D). The draft had already proposed UPSC's answer. Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
67da786c-e7a9-4989-a23f-30a78de616d3,2024,23,C,C,C,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
c514c304-1427-4fdf-94a0-e7eac77400d0,2024,24,B,B,B,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
6e88e0bb-718a-4e9a-84fe-6664204ad399,2024,25,C,C,B,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,UPSC confirms the stored key; the draft's proposal (B) is overruled. Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
903bb50d-c9e6-449e-bd3f-96a68dc31d4e,2024,26,D,D,D,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
f1b31fdf-401e-4c30-8d39-13d01d566654,2024,27,B,B,B,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
23c8b66b-d7ae-4c25-8fcc-5c5cee9c12d0,2024,28,D,A,D,CORRECTION,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Stored key D contradicts UPSC (A). The draft ACCEPTED the wrong stored key (under-detection). Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
3cc3340d-69b3-4299-9746-a0df1ce06e3c,2024,29,C,C,C,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
092e239a-5da3-4095-a381-1224014b7160,2024,30,D,D,D,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
015f825d-2ae0-4272-a518-cc7b5d83cfbc,2024,31,A,A,A,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
cc7e3897-d721-4b30-a38d-27ca54d7c15c,2024,33,D,D,D,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
8c697241-5143-4e18-a401-1d3617c32740,2024,34,B,B,B,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
fbca24f4-91e2-4c66-86b2-5d38e52842fa,2024,35,B,B,C,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,UPSC confirms the stored key; the draft's proposal (C) is overruled. Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
e6ba99d6-f1d7-45c2-8690-768a1f9ec1a7,2024,36,A,A,A,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
2f37036a-7941-4740-8ac1-d4520282146c,2024,38,B,B,C,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,UPSC confirms the stored key; the draft's proposal (C) is overruled. Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
8f3e1b0e-7094-4669-9df1-a884b21ae34a,2024,39,A,A,A,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
1e9f2a05-8180-479e-90f1-07b9c4098793,2024,40,C,C,C,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
09b05d83-41b2-43fd-830d-edc8b0568cd4,2024,41,D,A,A,CORRECTION,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Stored key D contradicts UPSC (A). The draft had already proposed UPSC's answer. Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
4ddd91f0-ed54-487a-9653-d1df65681b66,2024,42,D,D,D,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
35c5afcd-80c8-4732-8dcb-d790df0c25f5,2024,43,C,A,A,CORRECTION,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Stored key C contradicts UPSC (A). The draft had already proposed UPSC's answer. Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
effcf320-7607-4940-8cf4-70fae4458a26,2024,44,B,B,B,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
e955df5c-e536-4fea-856a-db9b10de5dbb,2024,45,C,C,C,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
b65eb979-146e-479d-8493-1a6953a18b65,2024,46,C,C,C,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
2c9a3f3e-7b88-4b01-9465-c45376f71065,2024,47,D,D,D,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
1a3e5133-a843-41bc-819d-caa9f364d61a,2024,48,D,D,D,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
d1e69d16-155c-45e4-87af-7e88ee2f5e4a,2024,49,B,B,B,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
7b6b14ca-cdd6-495d-acd8-af8d2fd24931,2024,50,B,B,B,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
c04a4a0c-b192-4277-ac8d-5fa78b8cccaf,2024,51,D,D,D,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
18b7adde-6b72-4ab8-aedd-9af63781ccd1,2024,52,B,A,A,CORRECTION,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Stored key B contradicts UPSC (A). The draft had already proposed UPSC's answer. Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
da459d32-01ff-4e07-a0af-0216469cf259,2024,53,C,D,D,CORRECTION,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Stored key C contradicts UPSC (D). The draft had already proposed UPSC's answer. Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
ffd8c7fd-a5f0-46b1-9f7f-efe032cde507,2024,54,A,A,A,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
ae2fdad6-8dd9-4b2e-a5d7-c1850a4dc77a,2024,55,C,C,C,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
e18cc3a7-2d67-419b-9d01-294efa4cf363,2024,56,B,B,B,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
dd27636a-5d7e-4052-8f23-ad10c6ff89eb,2024,57,A,A,A,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
a9c69e0b-c622-4d75-bdbe-f79cb030f47e,2024,58,C,B,B,CORRECTION,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Stored key C contradicts UPSC (B). The draft had already proposed UPSC's answer. Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
876e0cf7-4637-46f0-bbf1-fb5a935efa0b,2024,59,A,A,A,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
77d98c3d-f11e-4ef9-b7d0-aa700b0739d8,2024,60,B,B,B,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
d2ebbe2c-b785-4d2b-a8d7-ef10b058e368,2024,61,C,C,C,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
582299d5-d24d-4807-bc16-3d71cd6b36ca,2024,62,A,A,A,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
79eed5ad-433c-4c73-a5e1-403851e6f3f6,2024,63,D,D,D,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
37693dcb-a24d-4b61-9c55-638233e37e60,2024,64,D,A,A,CORRECTION,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Stored key D contradicts UPSC (A). The draft had already proposed UPSC's answer. Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
d76de44b-a734-43e9-b46b-8d1207b08020,2024,65,C,A,A,CORRECTION,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Stored key C contradicts UPSC (A). The draft had already proposed UPSC's answer. Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
f96c65be-cd6c-4e31-b2ac-906a75585f1e,2024,66,A,A,A,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
6b938cbe-c52f-4c43-84c6-8ba71e5d03f1,2024,67,B,D,D,CORRECTION,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Stored key B contradicts UPSC (D). The draft had already proposed UPSC's answer. Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
bb290bf8-ffd7-448c-bd43-32c6612c32c8,2024,68,A,A,A,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
a3fc5c52-8f37-4339-9a0f-ca346c901ea9,2024,69,C,C,C,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
57d52a3b-f232-4d4c-987e-d3b126d0296e,2024,70,D,A,A,CORRECTION,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Stored key D contradicts UPSC (A). The draft had already proposed UPSC's answer. Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
4e703559-287a-4355-a460-1eb2ec60d1f7,2024,71,B,A,A,CORRECTION,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Stored key B contradicts UPSC (A). The draft had already proposed UPSC's answer. Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
2396cd17-b01f-45db-9ce4-90604271d68a,2024,72,A,A,A,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
fd9862f9-38fe-4e72-b9f9-3245215eb419,2024,73,D,D,D,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
7685480e-845e-41b0-bc15-86264a4cf8ff,2024,74,C,C,C,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
8f1a11a7-26ac-4c3a-a10d-eb867872cb9c,2024,75,B,D,D,CORRECTION,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Stored key B contradicts UPSC (D). The draft had already proposed UPSC's answer. Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
3fc5c1ce-6ae9-44b2-9ee1-ba5257fb4753,2024,76,B,B,B,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
8634d5c9-7fbc-4c91-8e7c-fee191ebbbf9,2024,77,D,D,D,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
d2370f4d-526b-414a-84a1-722186e47432,2024,78,B,B,B,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
34592bea-a422-483c-9343-95e4dca1a49b,2024,79,C,C,C,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
c5260b80-4bc1-40a1-addd-82fe43001844,2024,81,C,D,D,CORRECTION,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Stored key C contradicts UPSC (D). The draft had already proposed UPSC's answer. Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
2e712ad3-2360-47fa-ab03-ee4e693fad35,2024,82,C,C,D,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,UPSC confirms the stored key; the draft's proposal (D) is overruled. Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
459035d6-a907-48ae-a15b-ae1c87cf19c1,2024,83,B,D,D,CORRECTION,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Stored key B contradicts UPSC (D). The draft had already proposed UPSC's answer. Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
ca228e0b-2318-47ab-a4c0-65c64733dba5,2024,84,D,D,D,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
e225b3e0-c610-4a34-85c7-00d01b1e9d4f,2024,85,B,B,B,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
937b1d0f-14bb-4f36-9aad-87547456df20,2024,86,A,C,C,CORRECTION,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Stored key A contradicts UPSC (C). The draft had already proposed UPSC's answer. Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
b67926f5-572e-4b8e-99c1-47f41909d1d1,2024,87,B,B,B,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
abdec883-f464-4f50-bf59-a15461992059,2024,88,C,C,C,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
535ee99c-bdcf-47b5-9437-a7a80f11181f,2024,89,D,D,D,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
2b42e56f-7f32-445e-9a3b-7369b0d1bd9a,2024,90,A,A,A,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
4b2eed21-82e3-4b07-8141-97e3cfc65e98,2024,91,B,B,B,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
fce460bf-8c1e-4123-81b7-a34d2e93a4a4,2024,92,D,D,D,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
b838a908-c6e5-4ed5-9a43-4b00ba308bba,2024,93,A,A,A,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
c6083881-370e-4f05-b73a-75abf1575632,2024,94,B,B,B,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
446a88ee-d972-4db6-9434-1a0b920d1548,2024,95,D,D,D,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
f41dcfd9-a42d-4fb8-80a0-a16cabf01936,2024,96,A,A,A,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
2be45d4e-48cc-4a90-ad0d-7733029d9307,2024,97,D,D,D,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
1d4bd057-6051-45e5-a290-5b36322a97d0,2024,98,C,C,C,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
2739c4e9-3115-448a-97d6-a7013ad50d5d,2024,99,D,D,D,MATCH,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
846ebbd8-6370-4ccc-8372-f402daf513be,2024,100,B,C,C,CORRECTION,https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-I-210525.pdf,high,Stored key B contradicts UPSC (C). The draft had already proposed UPSC's answer. Corpus numbering = UPSC Series D (matched by dropped-item positions and 92/97 draft agreement).
2c4a5dba-473a-4ae7-a2a2-66cd3cc6b2e4,2024,1,B,,B,UNAVAILABLE,,n/a,CSAT Paper II. UPSC's Paper II key exists (https://upsc.gov.in/sites/default/files/AnsKey-CivilServicesPExam-2024-GeneralStudies-II-210525.pdf) but upsc.gov.in refuses connections from this environment and no copy was supplied; not checked.
