ref,topic_id,topic
GEOG-P1-1994-T009,6dff20e6-55f2-49b4-8676-fb7333163924,Von Thunen's model of agricultural location
GEOG-P1-1995-T009,136abffe-cb9c-4e21-a878-fd1142cf831a,Hierarchy of urban settlements; urban morphology
GEOG-P1-1996-T009,f8cdad15-7e0b-483f-95d0-8f3b2b4c25ff,Heartland and Rimland theories
GEOG-P1-1997-T007,5b122f23-b521-45a7-9df1-f4a61e7cdf3e,Weber's model of industrial location
GEOG-P1-1998-T008,5b122f23-b521-45a7-9df1-f4a61e7cdf3e,Weber's model of industrial location
GEOG-P1-1999-T009,57f31d8f-b793-45aa-99b8-d215ff09c05c,Central Place theories of Christaller and Losch
GEOG-P1-2000-T008,57f31d8f-b793-45aa-99b8-d215ff09c05c,Central Place theories of Christaller and Losch
GEOG-P1-2001-T009,55188aa9-9f0a-43cd-8631-8af0dbf1f80e,Systems analysis in human geography
GEOG-P1-2002-T005,6dff20e6-55f2-49b4-8676-fb7333163924,Von Thunen's model of agricultural location
GEOG-P1-2002-T006,f8cdad15-7e0b-483f-95d0-8f3b2b4c25ff,Heartland and Rimland theories
GEOG-P1-2002-T007,57f31d8f-b793-45aa-99b8-d215ff09c05c,Central Place theories of Christaller and Losch
GEOG-P1-2003-T009,d8cbd5d1-d360-44da-87d0-43a3fbba2d26,Rostow's model of stages of growth
GEOG-P1-2004-T007,a146cce6-cd27-495b-84d0-aa516ecbff66,Growth centres and growth poles
GEOG-P1-2004-T008,f8cdad15-7e0b-483f-95d0-8f3b2b4c25ff,Heartland and Rimland theories
GEOG-P1-2005-T007,f8cdad15-7e0b-483f-95d0-8f3b2b4c25ff,Heartland and Rimland theories
GEOG-P1-2005-T008,5b122f23-b521-45a7-9df1-f4a61e7cdf3e,Weber's model of industrial location
GEOG-P1-2008-T008,1dc9b992-b525-4c07-b9a0-4674317bb527,Laws of international boundaries and frontiers
GEOG-P1-2008-T009,6dff20e6-55f2-49b4-8676-fb7333163924,Von Thunen's model of agricultural location
GEOG-P1-2009-T014,5b122f23-b521-45a7-9df1-f4a61e7cdf3e,Weber's model of industrial location
GEOG-P1-2010-T014,a146cce6-cd27-495b-84d0-aa516ecbff66,Growth centres and growth poles
GEOG-P1-2010-T016,6dff20e6-55f2-49b4-8676-fb7333163924,Von Thunen's model of agricultural location
GEOG-P1-2010-T018,136abffe-cb9c-4e21-a878-fd1142cf831a,Hierarchy of urban settlements; urban morphology
