ref,topic_id,topic
PSIR-P2-1995-T011,5a5954f2-17ee-418d-9ccd-f581884e286a,Nuclear proliferation and the non-proliferation regime
PSIR-P2-1996-T010,ce5491b8-bbc5-4bcd-af7f-9a3666f5d197,India's nuclear doctrine and policy evolution
PSIR-P2-1997-T010,5a5954f2-17ee-418d-9ccd-f581884e286a,Nuclear proliferation and the non-proliferation regime
PSIR-P2-1998-T009,ce5491b8-bbc5-4bcd-af7f-9a3666f5d197,India's nuclear doctrine and policy evolution
PSIR-P2-1998-T011,e2fe869a-5709-4695-a67c-d9bbe0988931,Arms race and the Cold War; the nuclear threat
PSIR-P2-1999-T013,5a5954f2-17ee-418d-9ccd-f581884e286a,Nuclear proliferation and the non-proliferation regime
PSIR-P2-2000-T013,ce5491b8-bbc5-4bcd-af7f-9a3666f5d197,India's nuclear doctrine and policy evolution
PSIR-P2-2001-T012,ce5491b8-bbc5-4bcd-af7f-9a3666f5d197,India's nuclear doctrine and policy evolution
PSIR-P2-2001-T013,5a5954f2-17ee-418d-9ccd-f581884e286a,Nuclear proliferation and the non-proliferation regime
PSIR-P2-2002-T014,ce5491b8-bbc5-4bcd-af7f-9a3666f5d197,India's nuclear doctrine and policy evolution
PSIR-P2-2003-T014,ce5491b8-bbc5-4bcd-af7f-9a3666f5d197,India's nuclear doctrine and policy evolution
PSIR-P2-2005-T014,ce5491b8-bbc5-4bcd-af7f-9a3666f5d197,India's nuclear doctrine and policy evolution
PSIR-P2-2006-T014,ce5491b8-bbc5-4bcd-af7f-9a3666f5d197,India's nuclear doctrine and policy evolution
PSIR-P2-2009-T014,ce5491b8-bbc5-4bcd-af7f-9a3666f5d197,India's nuclear doctrine and policy evolution
PSIR-P2-2009-T002,631cffe0-b0e0-4e39-913a-163d0a647429,India's position on the crisis in Afghanistan
PSIR-P2-2010-T003,f78631d8-97da-40ee-a049-ffe6bc769abb,India's relations with Israel
PSIR-P2-1993-T004,f7183ee3-a9a0-429e-b37b-ff62fa27f2bd,India and Russia
PSIR-P2-1994-T006,191abcbf-ccf5-466f-b1ba-54e83c744f39,World capitalist economy and globalisation
PSIR-P2-1994-T009,115c09b6-07c2-42c3-a303-66197d05687e,India and Japan
PSIR-P2-1994-T011,c4f92e49-43b4-4a0f-8907-ec0566de40a3,India and China
PSIR-P2-1997-T008,040d8c4d-9538-44bd-b510-cc67106e58df,National interest
PSIR-P2-1998-T008,e2fe869a-5709-4695-a67c-d9bbe0988931,Arms race and the Cold War; the nuclear threat
PSIR-P2-1999-T011,c4f92e49-43b4-4a0f-8907-ec0566de40a3,India and China
PSIR-P2-2000-T008,af7f1d9a-cb89-4038-96b5-61887f9c3dc1,"India's relations with Latin America, including Brazil"
PSIR-P2-2000-T011,d1e6cc56-f8ab-458f-9f37-23b22d3fee9b,Extractive capitalism and resource dependence
