year,question_id,question_number,tag_paper,ocr_paper,ocr_score,method,verified_against,reason,excerpt
2025,7fb630db-1053-432a-b7c1-48dff09c969b,67,4,,0.0,tag,4,,"महान विचारकों के तीन उद्धरण नीचे दिए गए हैं। वर्तमान संदर्भ में, प्रत्येक उद्धरण"
2025,96a64e2d-902b-48ce-908e-3903256ec409,68,4,,0.0,tag,4,,किसी भी प्रकार की सामाजिक पुनर्रचना के लिए कल्याणकारी योजनाओं को सफलतापूर्वक क्र
2025,9dc89766-683e-46ff-b66a-594bac406d0d,69,4,,0.0,tag,4,,महावीर की प्रमुख शिक्षाएँ क्या हैं? समकालीन विश्व में उनकी प्रासंगिकता स्पष्ट की
2025,7f757a15-cbd7-49d8-b966-60205da476d4,70,4,,0.0,tag,4,,"""जो व्यक्ति अपने कर्तव्य के प्रति समर्पित होता है, वह जीवन में सर्वोच्च पूर्णता "
2025,e4abfdb7-44c6-405a-b8c8-d19e2d528690,71,4,,0.0,tag,4,,"समग्र विकास लक्ष्य को प्राप्त करने के लिए, एक सिविल सेवक विकास के नियामक के बजाए"
2025,f7c72ffe-70ad-45df-89f1-1483848cedbd,72,4,,0.0,tag,4,,ऐसा कहा जाता है कि नैतिक कार्य संस्कृति के लिए प्रत्येक संगठन में आचार संहिता हो
2025,e0742fd1-0554-4933-9d4f-9d00a2533a48,73,4,,0.0,tag,,,भारत विश्व की उभरती हुई आर्थिक शक्ति है क्योंकि आइ.एम.एफ. के अनुमानानुसार हाल ही
2025,862a4f59-27b0-44d7-9720-5a49821550a8,74,4,,0.0,tag,,,विजय पिछले दो वर्षों से देश के पहाड़ी उत्तरी राज्य के सुदूर जिले के डिप्टी कमिशन
2025,96f0fd60-1b72-4f80-aa77-af5d823b550b,75,4,,0.0,tag,,,"भारतीय संविधान में निहित राज्य के नीति निर्देशक सिद्धांतों के अनुरूप रोटी, कपड़ा"
2025,a69ffaf8-4b56-4fce-94df-ed11459e0965,76,4,,0.0,tag,,,"सुभाष राज्य सरकार में लोकनिर्माण विभाग के सचिव हैं। वह एक वरिष्ठ अधिकारी हैं, जो"
2025,0af0856f-4685-4875-b79f-2443cf3d705d,77,4,,0.0,tag,,,राजेश अपनी नौ साल की सेवा के साथ ग्रुप ए अधिकारी हैं। वह एक सार्वजनिक क्षेत्र के
2025,e07a329f-f5ea-48f3-a771-b89cf90bab6c,78,4,,0.0,tag,,,"महात्मा गांधी राष्ट्रीय ग्रामीण रोजगार गारंटी कार्यक्रम, एम जी एन आर ई जी ए को प"
2025,b52edeb0-4788-4e5e-b512-bdc16186d390,79,4,,0.0,tag,,,"अशोक पूर्वोत्तर राज्य के एक सीमावर्ती जिले के मंडल आयुक्त हैं। कुछ वर्ष पहले, से"
2025,99fff66a-876c-43fe-82dc-aee4a984e0df,80,,,0.0,essay_tag,,,सत्य कोई रंग नहीं जानता है। — Truth knows no color.
2025,943df5a7-e6e1-42c4-833c-2ee162e9e968,81,,,0.0,essay_tag,,,बिना लड़े हुए शत्रु को वश में करना युद्ध की सर्वोच्च कला है। — The supreme art o
2025,b5cf4e39-34c7-4c38-be49-1e4efc21ca29,82,,,0.0,essay_tag,,,विचार एक दुनिया खोजता भी है और एक बनाता भी है। — Thought finds a world and creat
2025,b5673eac-4d36-4b1c-9afc-3298c1c8f0ed,83,,,0.0,essay_tag,,,सबसे अच्छे सबक कड़वे अनुभवों से सीखे जाते हैं। — Best lessons are learnt through
2025,5e74cb13-a773-4374-92b2-997482380958,84,,,0.0,essay_tag,,,गंदे पानी को अकेला छोड़ देने से ही उसे सबसे अच्छा साफ किया जा सकता है। — Muddy w
2025,8618c3ea-2643-4252-b771-563e88061d62,85,,,0.0,essay_tag,,,"वर्ष बहुत कुछ सिखाते हैं, जो दिन कभी नहीं जानते। — The years teach much which th"
2025,c53e93dc-885a-4231-b668-89b25da9e2ae,86,,,0.0,essay_tag,,,"जीवन को यात्रा के रूप में देखना सर्वोत्तम है, न कि एक गंतव्य के रूप में। — It is"
2025,97691f97-f120-4c28-b0c1-ca6ad9269167,87,,,0.0,essay_tag,,,संतोष प्राकृतिक सम्पत्ति है; विलासिता कृत्रिम निर्धनता है। — Contentment is natu
